OBJECTID,NAME,WARD,aggregationMethod,HasData,ORIGINAL_OID,PCTMinority,RAWTotalPop,population_acsipov200,population_acsipovbas,PCTNonWorkingAge,PCTSenior,PCTChildren,PCTUnemployment,KeyField,HeatSeverity,PCTTreeCover,AREASqKm,PopDensity,PopAdjFactor,GOAL,GAP,GapScore,PriorityIndex,TreeEquityScore,PCTPoverty,Status,TES,AreaSqMi,PopDens_SqMi,SHAPE_Length,SHAPE_Area
543,Rainbow Vista Estates,2,BlockApportionment:US.BlockGroups,1,377,26.63,184,75,88,47.83,39.67,13.04,13.89,377,2.7888198757764,14.0634725278848,0.141457567449227,1300.74341951372,1.2,18,3.9365274721152,22.5760107435998,0.264698855859797,94.0241557862906,14.7727272727273,04 Low Priority,89 - 99,0.0546170721413989,3368.90999070107,5330.4564438069,1522696.47183794
544,Limberlost,3,BlockApportionment:US.BlockGroups,1,269,58.28,3744,1422,3377,65.54,13.51,20.94,13.23,269,6.23356643356643,10.4913226330442,1.29917226562491,2881.8349183271,1,15,4.5086773669558,25.8572941245412,0.555390228189331,85.6391115158124,57.8916197808706,03 Low-Moderate Priority,79 - 89,0.501613216141269,7463.91817345096,15873.383543779,13983937.5006839
545,Arroyo Chico,5,BlockApportionment:US.BlockGroups,1,3,63.79,3035,1944,2905,64.98,17.76,17.27,10.98,3,4.43678685531721,9.0138346882225,1.96126927824856,1547.46726197144,1.2,18,8.9861653117775,51.5357167095914,0.452115191520995,76.6999195696714,33.0808950086059,02 Upper-Moderate Priority,64 - 79,0.757250301913411,4007.92180911807,21049.6679881291,21071542.2585909
546,Michiana,5,BlockApportionment:US.BlockGroups,1,306,100,1,1,1,100,0,0,0,306,4.89352594970573,1.25905888282334,1.70460518513343,0.586646109445997,1.2,18,16.7409411171767,96.0094065636672,0.498650927816614,,0,,,0.658151741527944,1.51940644824312,20564.5415691625,18310833.2473075
547,Kolb Executive Park,2,BlockApportionment:US.BlockGroups,1,452,0,0,0,0,0,0,0,0,452,4.72058823529412,5.32250535037504,0.058128246541264,0,1.2,18,12.677494649625,,,,,,,0.0224434414647935,0,3422.73404342853,625720.366775269
548,El Sahuaro,3,BlockApportionment:US.BlockGroups,1,239,69.44,36,11,25,66.67,19.44,13.89,21.43,239,6.73275862068965,4.58038224768015,0.108797886061494,330.888781971851,1.2,18,13.4196177523198,76.9615953902096,0.638572795892482,,56,,,0.0420070986587341,856.99801103771,4988.34707806192,1171081.30063091
549,Acacia Park,2,BlockApportionment:US.BlockGroups,1,361,18.65,193,154,174,54.92,31.61,13.47,11.24,361,2.99009900990099,13.1162164740818,0.27742346510084,695.687367072021,1.2,18,4.8837835259182,28.0085303942516,0.251119147061678,92.9665217369445,11.4942528735632,04 Low Priority,89 - 99,0.107113798719614,1801.82200899443,7386.65803165799,2986379.50032325
550,Lakeside Park,4,BlockApportionment:US.BlockGroups,1,33,49.61,5717,2940,5091,63.42,12.84,23.74,14.7,33,4.57267884322679,7.82780257448034,2.38311616723785,2398.95984870359,1,15,7.17219742551966,41.1325990433765,0.464992061669169,80.8736679690091,42.2510312315852,03 Low-Moderate Priority,79 - 89,0.92012629634743,6213.27748450885,20106.6703539475,25653329.6655519
551,Grant Road Commerical Block,1,BlockApportionment:US.BlockGroups,0,84,0,0,0,0,0,0,0,0,84,7.275,3.82817846381499,0.0703114714455235,0,1.2,18,14.171821536185,,,,,,,0.0271474108990005,0,3873.71070054295,760448.576476651
552,McIntyre-Richey,6,BlockApportionment:US.BlockGroups,1,94,30.77,104,79,98,67.31,16.35,16.35,18.18,94,4.93650793650794,11.9573853404408,0.0623875200627857,1667.00006500236,1.2,18,6.0426146595592,34.65443450858,0.41867825051395,85.4909419873975,19.3877551020408,03 Low-Moderate Priority,79 - 89,0.0240879561655345,4317.51034771497,4019.1508252223,671551.494860832
553,Tres Pueblos,5,BlockApportionment:US.BlockGroups,1,151,90.68,1856,695,1975,59.97,3.61,36.42,26,151,7.18518518518519,4.13477201965088,0.848362324168454,2187.74448973699,1,15,10.8652279803491,62.3121533772048,0.719782641898248,55.1487936197867,64.8101265822785,01 High Priority,0 - 64,0.327554524629344,5666.23221614851,15066.2079604319,9131821.49402616
554,Menlo Park,1,BlockApportionment:US.BlockGroups,1,66,81.56,5081,1971,4590,65.83,14.6,19.56,25.55,66,6.24030888030888,6.16030627100057,5.81190517023027,874.24000412565,1.2,18,11.8396937289994,67.9007208053849,0.675065223591862,54.1625847274643,57.0588235294118,01 High Priority,0 - 64,2.24398913176089,2264.27121597192,47707.9952781657,62413640.4287109
555,Antigua Village,2,BlockApportionment:US.BlockGroups,1,103,46.81,235,138,208,73.19,10.21,16.6,13.99,103,5.29166666666667,11.1975748873643,0.0213215418863302,11021.7169683523,0.5,7.5,0,0,0.482521009802806,100,33.6538461538462,04 Low Priority,99 - 100,0.00823229334668699,28546.1159003248,1933.53029667387,229513.981897997
556,Tanque Verde Place,2,BlockApportionment:US.BlockGroups,1,373,23.08,13,9,10,53.85,38.46,7.69,0,373,5.68181818181818,8.77664631722223,0.0598035525060491,217.378390668097,1.2,18,9.22335368277777,52.895993565244,0.25378173194013,,10,,,0.0230902807137268,563.007447210102,3584.33152933695,643753.866316012
557,Montage Vista,1,BlockApportionment:US.BlockGroups,1,201,52.27,88,77,93,60.23,19.32,20.45,11.11,201,4.82434301521438,5.23706448877278,0.643367445670073,136.780312078655,1.2,18,12.7629355112272,73.1955184518283,0.391334407953032,,17.2043010752688,,,0.248405559541324,354.259381965888,14235.1294084346,6924299.91610052
558,Jefferson Park,3,BlockApportionment:US.BlockGroups,1,257,38.84,2312,874,2882,81.88,10.6,7.53,12.58,257,5.33520449077787,14.9469343106349,1.12467050454964,2055.71319835209,1,15,0.0530656893651003,0.304332074832266,0.562687199298964,99.8287562371558,69.6738376127689,04 Low Priority,99 - 100,0.434237709511584,5324.27274130673,15519.633332525,12214344.2069059
559,Dunbar Spring,1,BlockApportionment:US.BlockGroups,1,216,52.07,1185,462,1082,81.27,8.78,9.96,14.42,216,4.71345029239766,13.1058366683762,0.624935825066247,1896.19470107092,1.2,18,4.8941633316238,28.0680586477151,0.555860164036285,84.398084315901,57.3012939001848,03 Low-Moderate Priority,79 - 89,0.241289071039994,4911.12173001646,10879.6838196375,6628648.90310623
560,Highland Vista Cinco Via,6,BlockApportionment:US.BlockGroups,1,423,32.57,878,697,776,57.29,21.87,20.96,6.38,423,5.19421487603306,12.325178831884,0.650860438748131,1348.98351125589,1.2,18,5.674821168116,32.545136434817,0.309081618728775,89.9408965489779,10.180412371134,04 Low Priority,89 - 99,0.251298620343133,3493.85125473887,10581.0812298327,7006048.44585453
561,Williams Center,6,BlockApportionment:US.BlockGroups,1,406,41.14,632,394,451,67.09,18.2,14.87,7.43,406,5.22404371584699,9.5506154817241,0.488069939501157,1294.89638441153,1.2,18,8.4493845182759,48.4572753556591,0.366789457721893,82.2263822496173,12.6385809312639,03 Low-Moderate Priority,79 - 89,0.188444857185435,3353.76623930943,10552.961857015,5253734.70390644
562,Country Glenn,3,BlockApportionment:US.BlockGroups,1,26,43.38,1277,638,954,68.83,13.23,17.93,13.05,26,5.0496,14.3773765683125,0.559856798702522,2280.94041719145,1,15,0.622623431687501,3.5707494441646,0.450258740267786,98.3922388534586,33.1236897274633,04 Low Priority,89 - 99,0.216161918481802,5907.60856014287,10571.3219596218,6026275.4212775
563,Rancho Cancion,4,BlockApportionment:US.BlockGroups,1,324,31.25,144,155,180,60.42,15.28,24.31,10.14,324,5.03944203944204,7.45198017080582,1.89174326643582,76.1202656591485,1.2,18,10.5480198291942,60.4929625601311,0.342194592312553,79.2996353389574,13.8888888888889,03 Low-Moderate Priority,79 - 89,0.730406158673798,197.150582987227,26814.0793234932,20495921.3186148
564,Udall Park,2,BlockApportionment:US.BlockGroups,1,65,31.25,352,262,332,53.12,32.95,13.64,13.09,65,3.9814126394052,17.0868399541541,0.245218299083467,1435.45567894257,1.2,18,0.913160045845899,5.23697882249654,0.328037444174458,98.2820748518725,21.0843373493976,04 Low Priority,89 - 99,0.0946793146025307,3717.81314089267,7003.94999058117,2639645.48863435
565,Golden Hills,1,BlockApportionment:US.BlockGroups,0,229,0,0,0,0,0,0,0,0,229,5.24,8.80025884103692,0.0434359760560709,0,1.2,18,9.19974115896308,,,,,,,0.0167707241158188,0,4085.89302078286,467531.702682873
566,Summer Annexation District,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483.6897836867,138942.020865376
567,Richland Heights East,3,BlockApportionment:US.BlockGroups,1,284,45.63,583,277,476,68.1,15.27,16.64,13.65,284,4.77777777777778,15.4070783978302,0.659688856672964,883.749958943172,1.2,18,2.5929216021698,14.8704223106675,0.468360765252653,93.0352776269456,41.8067226890756,04 Low Priority,89 - 99,0.254707291560843,2288.90188587607,10668.6529645325,7100892.01697108
568,Cottonwood Manor,3,BlockApportionment:US.BlockGroups,1,264,43.9,328,141,266,54.27,28.96,16.77,13.87,264,3.96428571428571,11.2436714447647,0.105638592373606,3104.92588579731,1,15,3.7563285552353,21.5425687792587,0.417357220995159,91.0090533611915,46.9924812030075,04 Low Priority,89 - 99,0.0407872885462154,8041.72112662867,5108.60515599588,1129089.43644149
569,Starr Pass,1,BlockApportionment:US.BlockGroups,1,58,50.73,1786,1235,1654,53.3,32.75,13.94,9.82,58,3.7105529902016,5.26785809542121,8.01840291896129,222.737622198631,1.2,18,12.7321419045788,73.0189169167309,0.350350873000487,74.4177587126733,25.3325272067715,02 Upper-Moderate Priority,64 - 79,3.09592267547567,576.887793144119,55569.6000161187,86361851.3164332
570,Mission De Oro,2,BlockApportionment:US.BlockGroups,1,450,39.61,1083,618,964,63.34,20.96,15.7,14.39,450,4.58402662229617,6.125150338461,0.544575731467824,1988.70411849043,1.2,18,11.874849661539,68.1023403079382,0.429328154202557,70.7617479387185,35.8921161825726,02 Upper-Moderate Priority,64 - 79,0.210261865436661,5150.72002120252,9682.0504762289,5862125.50156309
571,Broadkel,2,BlockApportionment:US.BlockGroups,1,380,26.8,306,125,147,47.71,39.54,12.75,13.33,380,2.96236559139785,12.9514021598331,0.169656109425793,1803.64857496537,1.2,18,5.0485978401669,28.9537415620981,0.266112074842536,92.2950597584555,14.9659863945578,04 Low Priority,89 - 99,0.0655045900677396,4671.42836377663,5404.31716798832,1826226.96584954
572,Rincon Knolls,4,BlockApportionment:US.BlockGroups,1,317,44.03,134,118,154,63.43,5.97,30.6,8.57,317,6.30659767141009,0.715388471047246,0.702064009251215,190.865787498376,1.2,18,17.2846115289528,99.1273599233676,0.419475142317232,58.4185365886139,23.3766233766234,01 High Priority,0 - 64,0.271068429442054,494.340120226524,13439.3358116145,7577958.9411498
573,Palo Verde,6,BlockApportionment:US.BlockGroups,1,44,43.13,5641,2387,5009,69.21,12.78,18.01,16.19,44,4.8515130190007,13.7299376294806,2.56477064351862,2199.41693977793,1,15,1.2700623705194,7.28381598375614,0.506612227818164,96.3099297574518,52.3457776003194,04 Low Priority,89 - 99,0.990263481757567,5696.46372295592,21075.9546460464,27616102.3814863
574,Vista Del Pueblo,1,BlockApportionment:US.BlockGroups,1,234,91.36,729,241,774,60.22,10.7,29.08,25.06,234,7.02973977695167,5.39205007888086,0.245954360269734,2963.96453065731,1,15,9.60794992111914,55.1016555021281,0.721150739289633,60.2634003985576,68.8630490956072,01 High Priority,0 - 64,0.094963509415377,7676.63289286523,7319.222172735,2642517.51017293
575,Peter Howell,6,BlockApportionment:US.BlockGroups,1,47,31.32,1855,1438,1986,61.51,21.73,16.77,15.39,47,4.19143054595715,17.1651963713643,1.2996589138524,1427.29756263624,1.2,18,0.834803628635701,4.78760425841737,0.385546350082519,98.1541566525277,27.5931520644512,04 Low Priority,89 - 99,0.501801112072381,3696.6837166603,15996.4281493057,13989749.6541669
576,Catalina Vista/Blenman-Elm,6,BlockApportionment:US.BlockGroups,1,13,29.21,89,101,117,66.29,23.6,10.11,6.56,13,1.81,30.0068134261029,0.0848011564822789,1049.51398886404,1.2,18,0,0,0.251953387490255,,13.6752136752137,,,0.032741909569121,2718.22875242244,7036.35696504203,910351.925301899
577,Valencia-Kolb,4,BlockApportionment:US.BlockGroups,1,322,42.86,21,16,21,61.9,9.52,28.57,8.33,322,7.93972012917115,2.52631148103839,0.83881428905254,25.0353388992932,1.2,18,15.4736885189616,88.7417046424137,0.453244513149471,,23.8095238095238,,,0.323868007661301,64.8412300790193,16285.8829857578,9027945.47685332
578,Best Mailing List,2,BlockApportionment:US.BlockGroups,0,107,0,0,0,0,0,0,0,0,107,4.94444444444444,11.6993231140344,0.0161921716934104,0,1.2,18,6.3006768859656,,,,,,,0.00625183244313031,0,1846.32264267951,174300.682195348
579,Coyote Corridor East,4,BlockApportionment:US.BlockGroups,1,326,22.75,1275,876,1214,49.1,40.24,10.67,10.89,326,7.20475227502528,8.24002086005853,1.78608058712145,713.853568082761,1.2,18,9.75997913994147,55.9735440642647,0.381939816825234,78.6214748330356,27.841845140033,02 Upper-Moderate Priority,64 - 79,0.6896095701078,1848.87225361547,18008.432020701,19226795.9863969
580,Century Park,4,BlockApportionment:US.BlockGroups,1,131,40,10,1,1,60,10,30,16.67,131,5.88443017656501,1.2334011676609,3.3772843627485,2.96095884323516,1.2,18,16.7665988323391,96.1565537275739,0.388616906703085,,0,,,1.30397678263836,7.66884819817636,41314.418576545,36346298.643244
581,Doolen-Fruitvale,3,BlockApportionment:US.BlockGroups,1,18,53.48,1870,912,2086,64.44,11.39,24.12,13.69,18,4.34277620396601,11.9184626805614,0.64590477355719,2895.16361630423,1,15,3.0815373194386,17.6726366380643,0.494405279046813,91.2625551514649,56.2799616490892,04 Low Priority,89 - 99,0.249385227315469,7498.43934273812,10568.3916024069,6955088.8609406
582,Mesquite Ranch,4,BlockApportionment:US.BlockGroups,1,323,34.18,1893,2460,2734,59.9,9.83,30.27,9.06,323,7.85522262671521,4.92867953306401,3.2327232772339,585.574402031639,1.2,18,13.071320466936,74.9641081854357,0.402347440288798,69.8383829580574,10.0219458668617,02 Upper-Moderate Priority,64 - 79,1.24816143547229,1516.63073878237,31652.8367119955,34800247.2674208
583,Mortimore,5,BlockApportionment:US.BlockGroups,1,147,83.44,1250,582,1384,56,10.96,33.04,10.28,147,5.40900195694716,8.47851881673392,0.464224115574045,2692.66493933494,1,15,6.52148118326608,37.4007371472729,0.54001525670185,79.803031328577,57.9479768786127,03 Low-Moderate Priority,79 - 89,0.179237933093678,6973.97017709801,9228.29532542988,5013261.20556555
584,Villa Caprice Condominiums,2,BlockApportionment:US.BlockGroups,1,436,38.06,536,338,531,60.07,21.64,18.28,11.89,436,3.59375,13.1644419534117,0.119432504432247,4487.89048298044,0.8,12,0,0,0.377957682744126,100,36.346516007533,04 Low Priority,99 - 100,0.0461131477673995,11623.5829899024,5682.07447987707,1285645.07784652
585,St. Cyrils,6,BlockApportionment:US.BlockGroups,1,393,39.62,2317,1246,2184,54.64,27.97,17.44,14.16,393,4.7863453815261,12.2267435506416,1.12984181446347,2050.72955376526,1,15,2.7732564493584,15.9046438362162,0.423426902852415,93.2655459194602,42.9487179487179,04 Low Priority,89 - 99,0.436234363432147,5311.36516108133,15789.9040386055,12161809.2816937
586,Pantano Park,2,BlockApportionment:US.BlockGroups,1,443,31.72,372,168,342,57.53,31.99,10.48,9.41,443,4.91254752851711,7.90177718846738,0.240660653433269,1545.74499276488,1.2,18,10.0982228115326,57.9133737283247,0.407876664588634,76.3784862886159,50.8771929824561,02 Upper-Moderate Priority,64 - 79,0.0929195977789086,4003.46115235164,7556.13763789195,2596616.85920045
587,West Lamar,1,BlockApportionment:US.BlockGroups,1,170,94.64,373,240,482,58.71,19.57,21.72,10.31,170,7.10526315789474,8.98986720445223,0.387672743969869,962.151726686751,1.2,18,9.01013279554777,51.6731703854333,0.596100627955426,69.1975906847955,50.207468879668,02 Upper-Moderate Priority,64 - 79,0.149681283274144,2491.96153213655,8138.78346366932,4172831.38302884
588,Barrio Santa Rosa,5,BlockApportionment:US.BlockGroups,1,193,83.35,1129,441,1003,60.67,8.95,30.38,16.4,193,4.17397881996974,8.69583266097115,0.602162353433451,1874.90963784532,1.2,18,9.30416733902885,53.3594604112594,0.554794976668786,70.3964394060763,56.0319042871386,02 Upper-Moderate Priority,64 - 79,0.232496184484037,4855.99366933918,10623.4542237422,6490620.24843831
589,El Dorado Office Condominium,2,BlockApportionment:US.BlockGroups,1,460,0,0,0,0,0,0,0,0,460,6.84313725490196,5.05526119052077,0.042009020179341,0,1.2,18,12.9447388094792,,,,,,,0.0162197733716294,0,2905.28933532556,448371.615651598
590,Rillito Bend,3,BlockApportionment:US.BlockGroups,1,283,40.22,3406,2183,3205,67.38,18.82,13.8,15.64,283,4.59203722854188,14.0360575536979,1.74113376997189,1956.19662241976,1.2,18,3.9639424463021,22.7332357994805,0.441131864742438,89.9716453001456,31.8876755070203,04 Low Priority,89 - 99,0.672255506984429,5066.52599288992,16961.4499055203,15273410.0952153
591,Aviation ROW,5,BlockApportionment:US.BlockGroups,0,179,0,0,0,0,0,0,0,0,179,5.83475783475784,6.63999801971201,0.317394348692467,0,1.2,18,11.360001980288,,,,,,,0.122546643155088,0,24350.5453726572,3417021.80922038
592,Winterhaven Annex,3,BlockApportionment:US.BlockGroups,1,287,35.02,908,715,919,63.77,19.16,17.07,11.45,287,3.75218658892128,14.3401426012092,0.320384995117892,2834.09027837238,1,15,0.6598573987908,3.78428648850262,0.353011987709375,98.664101504632,22.1980413492927,04 Low Priority,89 - 99,0.123701338195884,7340.26012363877,16500.5916876129,3448640.74056209
593,Rincon Heights,6,BlockApportionment:US.BlockGroups,1,217,42.73,2282,919,2527,86.02,4.6,9.33,14.3,217,4.31978609625668,12.2536307918682,0.835666477175635,2730.75450832089,1,15,2.7463692081318,15.750445332307,0.554024775307808,91.2738630637707,63.6327661258409,04 Low Priority,89 - 99,0.322652630700904,7072.62170788062,12363.8255270561,8963659.08005494
594,Colonia Del Valle,6,BlockApportionment:US.BlockGroups,1,15,39.83,2375,1757,2452,59.62,24.67,15.75,14.82,15,5.24168236032643,9.63333750310108,1.44749036234924,1640.77085538962,1.2,18,8.36666249689892,47.9828640231921,0.421720378146411,79.7646484395916,28.3442088091354,03 Low-Moderate Priority,79 - 89,0.558879153445122,4249.57700669221,18938.9762372972,15609394.9367334
595,Glenn-Lowell Addition,2,BlockApportionment:US.BlockGroups,1,296,31.73,208,137,218,56.25,22.6,21.15,13.04,296,3.5,4.70901186315913,0.0218822771631223,9505.4092610863,0.5,7.5,2.79098813684087,16.0063351796507,0.360631717400007,94.2276078548824,37.1559633027523,04 Low Priority,89 - 99,0.00844879444747618,24618.896967263,2442.65297017704,235548.428845546
596,Pantano's Edge,4,BlockApportionment:US.BlockGroups,1,341,19.4,500,387,591,30.4,64,5.6,15.83,341,6.16595744680851,4.47328904387241,0.211715847757968,2361.65598983217,1,15,10.5267109561276,60.3707560340257,0.339615894518549,79.4971316867433,34.5177664974619,03 Low-Moderate Priority,79 - 89,0.0817439458277718,6116.66093356273,8100.2041127795,2279038.95769155
597,Santa Cruz Southwest,1,BlockApportionment:US.BlockGroups,1,186,84.78,3015,1194,2912,58.64,13.5,27.86,17.36,186,7.09933774834437,8.81019875785474,2.18822096837115,1377.83160091199,1.2,18,9.18980124214526,52.7035700992428,0.637491567041954,66.4019185087282,58.9972527472528,02 Upper-Moderate Priority,64 - 79,0.844876839365355,3568.56746394513,30607.9813183548,23535010.2727022
598,Mission and 36th,1,BlockApportionment:US.BlockGroups,0,187,0,0,0,0,0,0,0,0,187,6.57547169811321,6.4258637548477,0.19488094102121,0,1.2,18,11.5741362451523,,,,,,,0.0752439519967525,0,6217.32988174574,2097647.96053001
599,Barrio Nopal,1,BlockApportionment:US.BlockGroups,1,143,93.36,6112,2474,5975,59.49,11.13,29.38,20.24,143,4.64434845212383,6.22425529185801,2.51322713746748,2431.9329951844,1,15,8.77574470814199,50.3289531744706,0.611860177454682,69.20571777956,58.5941422594142,02 Upper-Moderate Priority,64 - 79,0.970362422809833,6298.67754184232,20864.566796849,27176098.9919739
600,Mountain First Avenue,3,BlockApportionment:US.BlockGroups,1,260,41.8,1366,603,1381,74.89,15.45,9.74,8.11,260,5.60857908847185,10.7348776671574,0.670465979568272,2037.38898262906,1,15,4.2651223328426,24.4605044143851,0.499493121934215,87.7821462859731,56.3359884141926,03 Low-Moderate Priority,79 - 89,0.25886836197415,5276.81324045465,10715.9576250826,7216849.82373115
601,Empire Vista,5,BlockApportionment:US.BlockGroups,1,140,65.5,516,305,529,58.14,10.27,31.59,9.05,140,6.41313269493844,3.93670043629681,0.659857974077646,781.986458103001,1.2,18,14.0632995637032,80.6531147793638,0.494107011845633,60.1487304603257,42.34404536862,01 High Priority,0 - 64,0.254772588155987,2025.33562866691,12323.6168123193,7102902.65984866
602,Bosque Perdido,2,BlockApportionment:US.BlockGroups,1,364,33.33,24,14,19,58.33,25,16.67,9.09,364,3.95833333333333,17.2110135385482,0.0875423274785163,274.153094751677,1.2,18,0.788986461451799,4.52484250560042,0.333988388045477,,26.3157894736842,,,0.0338002816076702,710.053255726537,4518.09701134895,942350.080875487
603,Houghton-Old Spanish Crossing,4,BlockApportionment:US.BlockGroups,1,328,21.43,28,25,28,53.57,35.71,14.29,7.69,328,5.05665722379603,3.41082528213592,0.313052880211483,89.4417581498838,1.2,18,14.5891747178641,83.6690122205036,0.28168264138974,,10.7142857142857,,,0.120870392803125,231.65309014596,10052.9015933382,3375896.10408771
604,Automall,3,BlockApportionment:US.BlockGroups,1,267,44.12,68,47,86,42.65,42.65,14.71,10.34,267,6.95520581113801,3.86903046385809,0.755886374475618,89.9606108751117,1.2,18,14.1309695361419,81.0412025129354,0.434734753491008,,45.3488372093023,,,0.291849360835916,232.996912534721,12930.8759748017,8128926.65074204
605,Palo Verde Plaza,3,BlockApportionment:US.BlockGroups,0,290,0,0,0,0,0,0,0,0,290,5.03508771929825,9.36099487258646,0.0426228921073681,0,1.2,18,8.63900512741354,,,,,,,0.0164567906481172,0,6083.89377222499,458283.858968607
606,Tanque Verde Professional Plaza,2,BlockApportionment:US.BlockGroups,0,424,0,0,0,0,0,0,0,0,424,6.45454545454545,13.7920869469829,0.0561078759160843,0,1.2,18,4.2079130530171,,,,,,,0.0216633720050365,0,3501.2767544485,606840.953726722
607,Wilmot,4,BlockApportionment:US.BlockGroups,1,132,41.53,1033,2,3,62.92,9.29,27.78,10.47,132,7.43492349234923,1.39261047202809,5.00604081343291,206.350694790204,1.2,18,16.6073895279719,95.2434873279779,0.474439344135341,54.8127423389515,33.3333333333333,01 High Priority,0 - 64,1.93284316406968,534.445845996617,37658.119568277,53752569.6360207
608,Old Farm,2,BlockApportionment:US.BlockGroups,1,359,44.64,401,171,323,60.35,22.44,17.21,21.1,359,4.58704453441296,9.70548007340317,0.222594888881995,1801.4789199072,1.2,18,8.29451992659683,47.5691259116845,0.495472936934888,76.4307854771122,47.0588235294118,02 Upper-Moderate Priority,64 - 79,0.0859443670891232,4665.80898296881,7631.43372263865,2239927.11521017
609,Old Fort Lowell,2,BlockApportionment:US.BlockGroups,1,43,33.24,2220,1757,2284,56.08,29.91,14.01,9.55,43,3.43491629654937,17.6937025342708,2.64200650067387,840.270453321658,1.2,18,0.306297465729202,1.75661796495079,0.309895594042732,99.4556318322454,23.0735551663748,04 Low Priority,99 - 100,1.02008441292539,2176.29048328804,24027.1599268294,28460684.7839423
610,Richland Heights West,3,BlockApportionment:US.BlockGroups,1,48,31.12,527,316,694,71.92,14.8,13.28,7.2,48,4.73270013568521,11.9281754981289,0.658003370631227,800.907751421464,1.2,18,6.0718245018711,34.8219531448714,0.438073895621272,84.7454113326848,54.4668587896254,03 Low-Moderate Priority,79 - 89,0.25405652176196,2074.34155338778,10637.5531779481,7082726.10620564
611,Windsor Park,2,BlockApportionment:US.BlockGroups,1,433,23.66,651,461,620,55.45,29.65,14.9,6.77,433,3.15802469135802,11.7563907913352,0.371213087565668,1753.70972039028,1.2,18,6.2436092086648,35.8071395594544,0.270896307826218,90.2999780995257,25.6451612903226,04 Low Priority,89 - 99,0.143326174406843,4542.08732420419,9364.78177300481,3995988.29554257
612,Wilmot Vista,4,BlockApportionment:US.BlockGroups,1,127,57.5,1487,734,1465,65.64,11.43,22.93,17.36,127,7.7405303030303,7.64877807073191,0.483583094867991,3074.96274328184,1,15,7.35122192926809,42.1593057407441,0.599312911277179,74.73338373909,49.8976109215017,02 Upper-Moderate Priority,64 - 79,0.186712476787477,7964.11694378924,10653.9224622221,5209026.86284569
613,Barrio Anita,1,BlockApportionment:US.BlockGroups,1,236,72.36,369,135,255,67.21,13.28,19.51,14.73,236,5.12702702702703,6.88675834539439,0.334174122495774,1104.21476457881,1.2,18,11.1132416546056,63.7345134176813,0.545959029028587,65.2035669388733,47.0588235294118,02 Upper-Moderate Priority,64 - 79,0.129025350041361,2859.90311114607,9873.3840441428,3629589.04796669
614,Las Colinas,2,BlockApportionment:US.BlockGroups,1,461,46.93,748,439,662,73.26,10.29,16.44,14.04,461,6.27777777777778,5.60355006420033,0.0475141740742459,15742.6707834839,0.5,7.5,1.89644993579967,10.8761527586412,0.508089995867078,94.4739355898123,33.6858006042296,04 Low Priority,89 - 99,0.0183453251738055,40773.3301488729,2855.78213868773,523526.88618082
615,El Gheko,2,BlockApportionment:US.BlockGroups,1,22,33.09,1795,1224,2045,55.38,31.09,13.54,12.3,22,3.50485436893204,10.0850467673733,1.10380094015576,1626.19901351661,1.2,18,7.9149532326267,45.3923084445939,0.363051219724004,83.520267053102,40.1466992665037,03 Low-Moderate Priority,79 - 89,0.426179925650301,4211.83610950478,15470.3986551926,11881828.886274
616,Naylor,6,BlockApportionment:US.BlockGroups,1,39,73.32,1057,320,1306,60.93,11.92,27.15,13.88,39,5.70113314447592,6.26892549613672,0.64527527992767,1638.06058108794,1.2,18,11.7310745038633,67.2777888403461,0.601126799203776,59.5575181368952,75.4977029096478,01 High Priority,0 - 64,0.249142178466195,4242.55742848222,10544.5055875879,6935855.02597814
617,Julia Keen,5,BlockApportionment:US.BlockGroups,1,30,76.67,5490,2268,4265,59.22,18.58,22.2,15.88,30,4.78799688230709,8.07373551282924,2.32207709226777,2364.26258985157,1,15,6.92626448717076,39.7221720369097,0.529493955916037,78.9673499905993,46.8229777256741,02 Upper-Moderate Priority,64 - 79,0.896558977743036,6123.41199663219,19346.6924734039,24965982.7876258
618,Tanque Verde Country Estates,2,BlockApportionment:US.BlockGroups,1,363,27.19,114,96,117,53.51,26.32,20.18,7.27,363,2.44338498212157,18.9989490042237,0.752633416804861,151.468161597132,1.2,18,0,0,0.2406657493112,100,17.9487179487179,04 Low Priority,99 - 100,0.290593386857338,392.300737579986,12161.4018126692,8101816.57763177
619,Adelanto,3,BlockApportionment:US.BlockGroups,1,1,89.62,395,110,347,55.19,8.86,35.95,22.22,1,5.82113821138211,8.07541950542635,0.113406991840524,3483.03039865002,1,15,6.92458049457365,39.712514328375,0.654603060236112,74.0040665909753,68.299711815562,02 Upper-Moderate Priority,64 - 79,0.0437866843489938,9021.00731929653,4350.44304194383,1220692.00161999
620,Westridge Estates,1,BlockApportionment:US.BlockGroups,1,87,57.14,168,138,167,55.95,26.19,17.86,8.64,87,3.96703296703297,14.5703416473278,0.162615206485697,1033.11371445927,1.2,18,3.4296583526722,19.6691130356066,0.352780520064997,93.0611200740815,17.3652694610778,04 Low Priority,89 - 99,0.0627860822442139,2675.75223672253,5411.31334245836,1748870.91061317
