"","siteID","native.US","n","routeID","easting","northing"
"1864","181_11","Non-native",1,181,501207,3591096
"1865","182_01","Native",28,182,498294,3586675
"1866","182_01","Non-native",3,182,498294,3586675
"1867","182_02","Native",32,182,499390,3586467
"1868","182_02","Non-native",3,182,499390,3586467
"1869","182_03","Native",30,182,500796,3586579
"1870","182_03","Non-native",1,182,500796,3586579
"1871","182_04","Native",34,182,501387,3586079
"1872","182_04","Non-native",1,182,501387,3586079
"1873","182_05","Native",30,182,499814,3587114
"1874","182_05","Non-native",1,182,499814,3587114
"1875","182_06","Native",30,182,500677,3587354
"1876","182_06","Non-native",1,182,500677,3587354
"1877","182_07","Native",31,182,500135,3587540
"1878","182_07","Non-native",1,182,500135,3587540
"1879","182_08","Native",35,182,500431,3589199
"1880","182_08","Non-native",2,182,500431,3589199
"1881","182_09","Native",29,182,500214,3590273
"1882","182_10","Native",34,182,500037,3591207
"1883","182_10","Non-native",1,182,500037,3591207
"1884","182_11","Native",41,182,501966,3590712
"1885","182_11","Non-native",2,182,501966,3590712
"1886","183_01","Native",18,183,492839,3583593
"1887","183_02","Native",22,183,492898,3585426
"1888","183_03","Native",21,183,493246,3584273
"1889","183_03","Non-native",2,183,493246,3584273
"1890","183_04","Native",22,183,494621,3584251
"1891","183_04","Non-native",2,183,494621,3584251
"1892","183_05","Native",20,183,495483,3584671
"1893","183_05","Non-native",2,183,495483,3584671
"1894","183_06","Native",22,183,496252,3584459
"1895","183_06","Non-native",2,183,496252,3584459
"1896","183_07","Native",29,183,495402,3585872
"1897","183_07","Non-native",2,183,495402,3585872
"1898","183_08","Native",18,183,496408,3585287
"1899","183_08","Non-native",2,183,496408,3585287
"1900","183_09","Native",21,183,497455,3585062
"1901","183_09","Non-native",1,183,497455,3585062
"1902","183_10","Native",22,183,498777,3585560
"1903","183_10","Non-native",3,183,498777,3585560
"1904","183_11","Native",21,183,499356,3585286
"1905","183_11","Non-native",3,183,499356,3585286
"1906","184_01","Native",27,184,490031,3557225
"1907","184_01","Non-native",2,184,490031,3557225
"1908","184_02","Native",24,184,490323,3557686
"1909","184_02","Non-native",3,184,490323,3557686
"1910","184_03a","Native",16,184,489055,3558321
"1911","184_04","Native",29,184,490805,3558678
"1912","184_04","Non-native",2,184,490805,3558678
"1913","184_05","Native",27,184,489040,3559835
"1914","184_05","Non-native",3,184,489040,3559835
"1915","184_06","Native",26,184,490874,3559798
"1916","184_06","Non-native",4,184,490874,3559798
"1917","184_07","Native",22,184,489453,3561123
"1918","184_07","Non-native",1,184,489453,3561123
"1919","184_08","Native",22,184,490285,3560897
"1920","184_08","Non-native",1,184,490285,3560897
"1921","184_09","Native",23,184,489869,3561364
"1922","184_09","Non-native",1,184,489869,3561364
"1923","184_10","Native",22,184,490258,3561854
"1924","184_10a","Native",6,184,490402,3561736
"1925","184_11a","Native",15,184,490053,3562316
"1926","184_12","Native",28,184,491723,3562505
"1927","184_12","Non-native",1,184,491723,3562505
"1928","185_01","Native",26,185,496853,3560629
"1929","185_02","Native",19,185,497675,3560815
"1930","185_03","Native",29,185,496057,3561438
"1931","185_03","Non-native",1,185,496057,3561438
"1932","185_04","Native",23,185,496822,3561476
"1933","185_04","Non-native",1,185,496822,3561476
"1934","185_05","Native",22,185,497729,3561405
"1935","185_05","Non-native",2,185,497729,3561405
"1936","501_01","Native",28,501,511349,3569545
"1937","501_01","Non-native",3,501,511349,3569545
"1938","501_02","Native",29,501,511590,3569714
"1939","501_02","Non-native",3,501,511590,3569714
"1940","501_03","Native",28,501,511336,3569763
"1941","501_03","Non-native",2,501,511336,3569763
"1942","501_04","Native",38,501,511235,3569960
"1943","501_04","Non-native",2,501,511235,3569960
"1944","501_05","Native",36,501,511353,3570169
"1945","501_05","Non-native",3,501,511353,3570169
"1946","501_06","Native",36,501,511652,3570220
"1947","501_06","Non-native",3,501,511652,3570220
"1948","501_07","Native",39,501,511084,3569629
"1949","501_07","Non-native",2,501,511084,3569629
"1950","501_08","Native",41,501,510932,3570093
"1951","501_08","Non-native",2,501,510932,3570093
"1952","501_09","Native",34,501,510555,3570014
"1953","501_09","Non-native",4,501,510555,3570014
"1954","501_10","Native",23,501,510597,3569828
"1955","501_10","Non-native",3,501,510597,3569828
"1956","501_11","Native",28,501,510859,3569845
"1957","501_11","Non-native",3,501,510859,3569845
"1958","501_12","Native",21,501,510820,3569531
"1959","501_12","Non-native",3,501,510820,3569531
"1960","501_13","Native",20,501,511116,3569993
"1961","501_14","Native",20,501,510699,3570437
"1962","501_14","Non-native",1,501,510699,3570437
"1963","501_15","Native",15,501,510933,3570341
"1964","501_16","Native",18,501,511265,3570270
"1965","501_16","Non-native",1,501,511265,3570270
"1966","501_17","Native",17,501,511517,3570281
"1967","501_17","Non-native",3,501,511517,3570281
"1968","501_18","Native",16,501,510214,3570437
"1969","501_18","Non-native",2,501,510214,3570437
"1970","501_19","Native",14,501,511328,3569999
"1971","501_19","Non-native",1,501,511328,3569999
"1972","502_01","Native",81,502,499397,3560414
"1973","502_01","Non-native",4,502,499397,3560414
"1974","502_02","Native",43,502,498971,3560717
"1975","502_02","Non-native",2,502,498971,3560717
"1976","502_03","Native",56,502,499185,3560871
"1977","502_03","Non-native",4,502,499185,3560871
"1978","502_04","Native",56,502,498676,3560717
"1979","502_04","Non-native",4,502,498676,3560717
"1980","502_05","Native",55,502,498616,3560434
"1981","502_05","Non-native",4,502,498616,3560434
"1982","503_01","Native",42,503,511774,3569207
"1983","503_01","Non-native",4,503,511774,3569207
"1984","503_02","Native",45,503,511794,3569465
"1985","503_02","Non-native",4,503,511794,3569465
"1986","503_03","Native",55,503,511976,3569372
"1987","503_03","Non-native",3,503,511976,3569372
"1988","503_04","Native",57,503,512181,3569308
"1989","503_04","Non-native",4,503,512181,3569308
"1990","503_05","Native",55,503,512468,3569359
"1991","503_05","Non-native",4,503,512468,3569359
"1992","503_06","Native",48,503,512048,3569125
"1993","503_06","Non-native",4,503,512048,3569125
"1994","504_01","Native",37,504,484381,3567585
"1995","504_01","Non-native",1,504,484381,3567585
"1996","504_02","Native",37,504,484134,3567546
"1997","504_02","Non-native",4,504,484134,3567546
"1998","504_03","Native",41,504,484073,3567478
"1999","504_03","Non-native",2,504,484073,3567478
"2000","504_04","Native",46,504,484065,3567437
"2001","504_04","Non-native",1,504,484065,3567437
"2002","504_05","Native",41,504,484142,3567298
"2003","504_05","Non-native",1,504,484142,3567298
"2004","504_06","Native",36,504,484060,3567242
"2005","504_06","Non-native",1,504,484060,3567242
"2006","504_07","Native",48,504,483978,3567347
"2007","504_07","Non-native",1,504,483978,3567347
"2008","504_08","Native",48,504,484166,3567339
"2009","504_08","Non-native",1,504,484166,3567339
"2010","504_09","Native",45,504,484258,3567358
"2011","504_09","Non-native",1,504,484258,3567358
"2012","504_10","Native",45,504,484280,3567353
"2013","504_10","Non-native",1,504,484280,3567353
"2014","505_01","Native",69,505,498065,3571374
"2015","505_01","Non-native",3,505,498065,3571374
"2016","505_02","Native",80,505,497965,3571038
"2017","505_02","Non-native",3,505,497965,3571038
"2018","505_03","Native",84,505,497628,3571133
"2019","505_03","Non-native",2,505,497628,3571133
"2020","505_04","Native",72,505,497410,3571358
"2021","505_04","Non-native",4,505,497410,3571358
"2022","505_05","Native",89,505,497597,3571402
"2023","505_05","Non-native",4,505,497597,3571402
"2024","505_06","Native",89,505,497850,3571275
"2025","505_06","Non-native",3,505,497850,3571275
"2026","506_01","Native",50,506,500434,3561979
"2027","506_01","Non-native",3,506,500434,3561979
"2028","506_02","Native",52,506,500578,3561754
"2029","506_02","Non-native",3,506,500578,3561754
"2030","506_03","Native",53,506,500427,3561509
"2031","506_03","Non-native",3,506,500427,3561509
"2032","506_04","Native",51,506,500338,3561233
"2033","506_04","Non-native",3,506,500338,3561233
"2034","507_01","Native",55,507,507604,3564318
"2035","507_01","Non-native",3,507,507604,3564318
"2036","507_02","Native",54,507,507129,3564419
"2037","507_02","Non-native",4,507,507129,3564419
"2038","507_03","Native",35,507,506688,3564435
"2039","507_03","Non-native",4,507,506688,3564435
"2040","508_01","Native",87,508,525369,3571630
"2041","508_01","Non-native",1,508,525369,3571630
"2042","508_02","Native",76,508,525074,3571662
"2043","508_02","Non-native",1,508,525074,3571662
"2044","508_03","Native",71,508,524822,3571628
"2045","508_03","Non-native",1,508,524822,3571628
"2046","508_04","Native",55,508,525054,3571838
"2047","508_04","Non-native",1,508,525054,3571838
"2048","508_05","Native",28,508,525321,3571797
"2049","508_05a","Native",53,508,525285,3571836
"2050","508_05a","Non-native",1,508,525285,3571836
"2051","508_06","Native",33,508,525519,3571700
"2052","508_06a","Native",55,508,525587,3571794
"2053","508_06a","Non-native",1,508,525587,3571794
"2054","508_07","Native",36,508,524615,3571844
"2055","508_07a","Native",64,508,524620,3571844
"2056","508_07a","Non-native",3,508,524620,3571844
"2057","509_01","Native",62,509,506684,3560741
"2058","509_01","Non-native",2,509,506684,3560741
"2059","509_02","Native",53,509,506368,3560903
"2060","509_02","Non-native",2,509,506368,3560903
"2061","509_03","Native",34,509,506083,3560780
"2062","509_03","Non-native",2,509,506083,3560780
"2063","509_04","Native",36,509,505915,3560554
"2064","509_04","Non-native",1,509,505915,3560554
"2065","509_05","Native",53,509,506157,3560397
"2066","509_05","Non-native",3,509,506157,3560397
"2067","509_06","Native",63,509,506296,3560635
"2068","509_06","Non-native",1,509,506296,3560635
"2069","509_07","Native",63,509,506489,3560423
"2070","509_07","Non-native",2,509,506489,3560423
"2071","509_TA","Native",67,509,506498,3560743
"2072","509_TA","Non-native",1,509,506498,3560743
"2073","509_TB","Native",69,509,506850,3560912
"2074","509_TB","Non-native",4,509,506850,3560912
"2075","509_TC","Native",58,509,506625,3560972
"2076","509_TC","Non-native",3,509,506625,3560972
"2077","509_TD","Native",70,509,506225,3560814
"2078","509_TD","Non-native",2,509,506225,3560814
"2079","510_01","Native",39,510,494904,3581145
"2080","510_01","Non-native",3,510,494904,3581145
"2081","510_02","Native",39,510,495513,3581259
"2082","510_02","Non-native",1,510,495513,3581259
"2083","510_03","Native",30,510,495053,3581320
"2084","510_03","Non-native",1,510,495053,3581320
"2085","510_04","Native",29,510,495257,3581462
"2086","510_04","Non-native",1,510,495257,3581462
"2087","510_05","Native",33,510,495299,3581508
"2088","510_05","Non-native",2,510,495299,3581508
"2089","510_06","Native",69,510,495012,3581862
"2090","510_06","Non-native",2,510,495012,3581862
"2091","510_07","Native",37,510,495137,3582112
"2092","510_07","Non-native",4,510,495137,3582112
"2093","510_08","Native",34,510,494604,3581170
"2094","510_08","Non-native",1,510,494604,3581170
"2095","510_TA","Native",39,510,494957,3581862
"2096","510_TA","Non-native",2,510,494957,3581862
"2097","510_TB","Native",43,510,495098,3581080
"2098","510_TB","Non-native",3,510,495098,3581080
"2099","510_TC","Native",40,510,495422,3581280
"2100","510_TC","Non-native",2,510,495422,3581280
"2101","510_TD","Native",33,510,495262,3581554
"2102","510_TD","Non-native",1,510,495262,3581554
"2103","510_TE","Native",36,510,494836,3581284
"2104","510_TE","Non-native",2,510,494836,3581284
"2105","511_01","Native",27,511,495542,3581000
"2106","511_01","Non-native",2,511,495542,3581000
"2107","511_02","Native",22,511,495239,3580929
"2108","511_02","Non-native",2,511,495239,3580929
"2109","511_TA","Native",29,511,495359,3580975
"2110","511_TA","Non-native",3,511,495359,3580975
"2111","511_TB","Native",28,511,495427,3580871
"2112","511_TB","Non-native",3,511,495427,3580871
"2113","512_01","Native",91,512,519030,3568149
"2114","512_01","Non-native",4,512,519030,3568149
"2115","512_02","Native",71,512,520604,3567350
"2116","512_02","Non-native",4,512,520604,3567350
"2117","512_03","Native",67,512,520264,3567271
"2118","512_03","Non-native",2,512,520264,3567271
"2119","512_04","Native",63,512,520174,3567430
"2120","512_04","Non-native",1,512,520174,3567430
"2121","512_05","Native",101,512,519769,3567931
"2122","512_05","Non-native",4,512,519769,3567931
"2123","512_06","Native",19,512,519029,3568150
"2124","512_T1","Native",75,512,521075,3567611
"2125","512_T1","Non-native",4,512,521075,3567611
"2126","512_T2","Native",70,512,521450,3566905
"2127","512_T2","Non-native",2,512,521450,3566905
"2128","512_T3","Native",72,512,521025,3566861
"2129","512_T3","Non-native",4,512,521025,3566861
"2130","512_T4","Native",78,512,520487,3567122
"2131","512_T4","Non-native",3,512,520487,3567122
"2132","512_T5","Native",76,512,519955,3567696
"2133","512_T5","Non-native",4,512,519955,3567696
"2134","512_T6","Native",89,512,519193,3568182
"2135","512_T6","Non-native",4,512,519193,3568182
"2136","512_T7","Native",83,512,518370,3568128
"2137","512_T7","Non-native",4,512,518370,3568128
"2138","513_01","Native",84,513,533851,3542593
"2139","513_02","Native",9,513,534058,3542384
"2140","513_03","Native",10,513,534336,3542280
"2141","513_04","Native",11,513,534635,3542224
"2142","513_05","Native",10,513,534900,3542098
"2143","513_06","Native",10,513,535173,3541974
"2144","513_07","Native",8,513,535464,3541924
"2145","513_08","Native",10,513,535757,3541931
"2146","513_09","Native",9,513,536055,3542025
"2147","513_10","Native",10,513,536290,3541835
"2148","516_01","Native",42,516,517347,3559509
"2149","516_01","Non-native",3,516,517347,3559509
"2150","516_02","Native",45,516,517353,3559637
"2151","516_02","Non-native",3,516,517353,3559637
"2152","516_03a","Native",12,516,517253,3559766
"2153","516_04","Native",40,516,517333,3559827
"2154","516_04","Non-native",3,516,517333,3559827
"2155","516_05","Native",35,516,517265,3559973
"2156","516_05","Non-native",4,516,517265,3559973
"2157","516_06","Native",38,516,517435,3559929
"2158","516_06","Non-native",3,516,517435,3559929
"2159","517_01","Native",40,517,501638,3578057
"2160","517_01","Non-native",2,517,501638,3578057
"2161","517_02","Native",46,517,501721,3578311
"2162","517_02","Non-native",2,517,501721,3578311
"2163","517_03","Native",23,517,501838,3578263
"2164","517_03","Non-native",1,517,501838,3578263
"2165","517_03a","Native",37,517,501838,3577975
"2166","517_03a","Non-native",3,517,501838,3577975
"2167","517_04","Native",46,517,501939,3577975
"2168","517_04","Non-native",1,517,501939,3577975
"2169","517_05","Native",43,517,501849,3578038
"2170","517_05","Non-native",3,517,501849,3578038
"2171","517_06","Native",44,517,501714,3577912
"2172","517_06","Non-native",2,517,501714,3577912
"2173","518_01","Native",48,518,497198,3572048
"2174","518_01","Non-native",4,518,497198,3572048
"2175","518_02","Native",46,518,497129,3572159
"2176","518_02","Non-native",2,518,497129,3572159
"2177","518_03","Native",42,518,497007,3572382
"2178","518_03","Non-native",1,518,497007,3572382
"2179","518_04","Native",52,518,496753,3572444
"2180","518_04","Non-native",2,518,496753,3572444
"2181","518_05","Native",49,518,496609,3572604
"2182","518_05","Non-native",1,518,496609,3572604
"2183","518_06","Native",51,518,496430,3572891
"2184","518_06","Non-native",2,518,496430,3572891
"2185","518_07","Native",44,518,496876,3571770
"2186","518_07","Non-native",4,518,496876,3571770
"2187","518_08","Native",38,518,497011,3571862
"2188","518_08","Non-native",4,518,497011,3571862
"2189","518_09","Native",53,518,496869,3572183
"2190","518_09","Non-native",4,518,496869,3572183
"2191","519_01","Native",28,519,520776,3564139
"2192","519_01","Non-native",2,519,520776,3564139
"2193","519_02","Native",25,519,520942,3564137
"2194","519_02","Non-native",1,519,520942,3564137
"2195","519_03","Native",24,519,521013,3564042
"2196","519_03","Non-native",1,519,521013,3564042
"2197","519_04","Native",24,519,520896,3564000
"2198","519_04","Non-native",2,519,520896,3564000
"2199","519_05","Native",24,519,520711,3564075
"2200","519_05","Non-native",2,519,520711,3564075
"2201","519_06","Native",26,519,520658,3564281
"2202","519_06","Non-native",2,519,520658,3564281
"2203","519_07","Native",23,519,520629,3564563
"2204","519_07","Non-native",3,519,520629,3564563
"2205","519_08","Native",26,519,520577,3564294
"2206","519_08","Non-native",2,519,520577,3564294
"2207","519_09","Native",23,519,520472,3564247
"2208","519_09","Non-native",2,519,520472,3564247
"2209","520_01","Native",24,520,508518,3567933
"2210","520_01","Non-native",3,520,508518,3567933
"2211","520_02","Native",30,520,508573,3567982
"2212","520_02","Non-native",3,520,508573,3567982
"2213","520_03","Native",28,520,508656,3567945
"2214","520_03","Non-native",4,520,508656,3567945
"2215","520_04","Native",26,520,508668,3568026
"2216","520_04","Non-native",3,520,508668,3568026
"2217","520_05","Native",13,520,508676,3568002
"2218","520_05","Non-native",2,520,508676,3568002
"2219","521_01a","Native",21,521,483387,3571991
"2220","521_01a","Non-native",1,521,483387,3571991
"2221","521_02","Native",41,521,484167,3572544
"2222","521_02","Non-native",1,521,484167,3572544
"2223","521_03a","Native",26,521,484370,3568710
"2224","521_03a","Non-native",1,521,484370,3568710
"2225","521_04","Native",40,521,480553,3571561
"2226","521_04","Non-native",2,521,480553,3571561
"2227","521_05","Native",38,521,481264,3571329
"2228","521_05","Non-native",1,521,481264,3571329
"2229","521_06","Native",40,521,484401,3575802
"2230","521_06","Non-native",4,521,484401,3575802
"2231","521_07","Native",31,521,487614,3576184
"2232","521_07","Non-native",1,521,487614,3576184
"2233","521_08","Native",34,521,478961,3570432
"2234","521_08","Non-native",2,521,478961,3570432
"2235","521_09","Native",37,521,480056,3569553
"2236","521_09","Non-native",1,521,480056,3569553
"2237","522_01","Native",44,522,525320,3561482
"2238","522_01","Non-native",2,522,525320,3561482
"2239","522_02","Native",41,522,524966,3562450
"2240","522_02","Non-native",1,522,524966,3562450
"2241","522_02a","Native",30,522,525749,3559722
"2242","522_03","Native",59,522,525824,3563005
"2243","522_03","Non-native",1,522,525824,3563005
"2244","522_03a","Native",31,522,526205,3559433
"2245","522_04","Native",49,522,526203,3562512
"2246","522_04","Non-native",1,522,526203,3562512
"2247","522_05","Native",53,522,527733,3562258
"2248","522_05a","Native",25,522,526160,3562214
"2249","522_05a","Non-native",1,522,526160,3562214
"2250","522_06","Native",52,522,527476,3560836
"2251","522_06a","Native",27,522,527514,3561016
"2252","522_07","Native",46,522,526902,3560657
"2253","522_08","Native",50,522,525626,3559347
"2254","522_09a","Native",31,522,527577,3562767
"2255","522_11a","Native",28,522,525440,3563033
"2256","522_11a","Non-native",1,522,525440,3563033
"2257","523_01","Native",64,523,536919,3557442
"2258","523_02","Native",72,523,536859,3557237
"2259","523_02","Non-native",1,523,536859,3557237
"2260","523_03","Native",79,523,536031,3554786
"2261","523_03","Non-native",1,523,536031,3554786
"2262","523_04","Native",80,523,535737,3554751
"2263","523_05","Native",49,523,529565,3555675
"2264","523_06","Native",46,523,529557,3555269
"2265","523_07","Native",73,523,529521,3553692
"2266","523_07","Non-native",3,523,529521,3553692
"2267","524_01","Native",57,524,526247,3567122
"2268","524_01","Non-native",4,524,526247,3567122
"2269","524_02","Native",55,524,526037,3567162
"2270","524_02","Non-native",1,524,526037,3567162
"2271","524_03","Native",56,524,525830,3567180
"2272","524_03","Non-native",2,524,525830,3567180
"2273","524_04","Native",50,524,525482,3567122
"2274","524_04","Non-native",1,524,525482,3567122
"2275","524_05","Native",53,524,525180,3567159
"2276","524_05","Non-native",1,524,525180,3567159
"2277","524_06","Native",53,524,524727,3567287
"2278","524_06","Non-native",1,524,524727,3567287
"2279","524_07","Native",53,524,524327,3567585
"2280","524_07","Non-native",3,524,524327,3567585
"2281","524_08","Native",52,524,523737,3567588
"2282","524_08","Non-native",2,524,523737,3567588
"2283","525_12","Native",48,525,527008,3563713
"2284","525_13","Native",46,525,526619,3564736
"2285","525_13","Non-native",1,525,526619,3564736
"2286","525_15","Native",44,525,527457,3563985
"2287","525_15","Non-native",1,525,527457,3563985
"2288","525_16","Native",40,525,527592,3564598
"2289","525_16","Non-native",1,525,527592,3564598
"2290","525_17","Native",59,525,528374,3564747
"2291","525_17","Non-native",1,525,528374,3564747
"2292","525_18","Native",47,525,529472,3564747
"2293","525_19","Native",44,525,527816,3565173
"2294","525_19","Non-native",1,525,527816,3565173
"2295","525_20","Native",49,525,527661,3565427
"2296","525_20","Non-native",2,525,527661,3565427
"2297","525_21","Native",45,525,528814,3565732
"2298","525_21","Non-native",1,525,528814,3565732
"2299","525_22","Native",38,525,529100,3565820
"2300","525_22","Non-native",1,525,529100,3565820
"2301","525_23","Native",44,525,529717,3565267
"2302","525_23","Non-native",1,525,529717,3565267
"2303","525_24","Native",44,525,529112,3566379
"2304","525_24","Non-native",1,525,529112,3566379
"2305","525_25","Native",37,525,529889,3566063
"2306","525_25","Non-native",2,525,529889,3566063
"2307","525_26","Native",47,525,530401,3566229
"2308","526_01","Native",59,526,509386,3592737
"2309","526_01","Non-native",1,526,509386,3592737
"2310","526_02","Native",65,526,509320,3592409
"2311","526_02","Non-native",2,526,509320,3592409
"2312","526_03","Native",74,526,509323,3591988
"2313","526_03","Non-native",2,526,509323,3591988
"2314","526_04","Native",74,526,509118,3591512
"2315","526_04","Non-native",2,526,509118,3591512
"2316","526_05","Native",84,526,509040,3591363
"2317","526_05","Non-native",2,526,509040,3591363
"2318","526_06","Native",64,526,509157,3592443
"2319","526_06","Non-native",3,526,509157,3592443
"2320","526_07","Native",55,526,509150,3592888
"2321","526_07","Non-native",2,526,509150,3592888
"2322","527_01","Native",47,527,506341,3571161
"2323","527_01","Non-native",4,527,506341,3571161
"2324","527_02","Native",39,527,506352,3571329
"2325","527_02","Non-native",4,527,506352,3571329
"2326","527_03","Native",46,527,506269,3571329
"2327","527_03","Non-native",4,527,506269,3571329
"2328","527_04","Native",39,527,506360,3571476
"2329","527_04","Non-native",4,527,506360,3571476
"2330","527_05","Native",36,527,506431,3571355
"2331","527_05","Non-native",4,527,506431,3571355
"2332","527_06","Native",41,527,506473,3571193
"2333","527_06","Non-native",4,527,506473,3571193
"2334","528_01","Native",44,528,509316,3569305
"2335","528_01","Non-native",4,528,509316,3569305
"2336","528_02","Native",40,528,509514,3569453
"2337","528_02","Non-native",4,528,509514,3569453
"2338","528_03","Native",48,528,509431,3569580
"2339","528_03","Non-native",3,528,509431,3569580
"2340","529_01","Native",32,529,494471,3567364
"2341","529_02","Native",26,529,494419,3567200
"2342","529_03","Native",26,529,494258,3567034
"2343","529_03","Non-native",1,529,494258,3567034
"2344","529_04","Native",25,529,494239,3567172
"2345","530_01","Native",27,530,494884,3562881
"2346","530_02","Native",26,530,493007,3563045
"2347","530_03","Native",26,530,493977,3564639
"2348","530_04","Native",24,530,490579,3565104
"2349","530_05","Native",25,530,488088,3563061
"2350","530_05","Non-native",1,530,488088,3563061
"2351","530_06","Native",24,530,490053,3562316
"2352","530_07","Native",22,530,497540,3558483
"2353","531_01","Native",23,531,504607,3566141
"2354","531_01","Non-native",3,531,504607,3566141
"2355","531_02","Native",17,531,504643,3566220
"2356","531_02","Non-native",3,531,504643,3566220
"2357","531_03","Native",15,531,504340,3566289
"2358","531_03","Non-native",4,531,504340,3566289
"2359","531_04","Native",12,531,504194,3566305
"2360","531_04","Non-native",3,531,504194,3566305
"2361","531_05","Native",19,531,504096,3566298
"2362","531_05","Non-native",3,531,504096,3566298
"2363","531_06","Native",17,531,504115,3566185
"2364","531_06","Non-native",4,531,504115,3566185
"2365","531_07","Native",13,531,504288,3565823
"2366","531_07","Non-native",3,531,504288,3565823
"2367","531_08","Native",15,531,504366,3566103
"2368","531_08","Non-native",3,531,504366,3566103
"2369","531_09","Native",5,531,504297,3566533
"2370","531_09","Non-native",1,531,504297,3566533
"2371","532_01","Native",10,532,504381,3564604
"2372","532_02","Native",10,532,503895,3563128
"2373","532_02","Non-native",1,532,503895,3563128
"2374","532_03","Native",5,532,503898,3563205
"2375","532_03","Non-native",1,532,503898,3563205
"2376","533_01","Native",5,533,504381,3564604
"2377","533_02","Native",5,533,503895,3563128
"2378","533_03","Native",7,533,503898,3563205
"2379","533_03","Non-native",2,533,503898,3563205
"2380","534_01","Native",30,534,512294,3607705
"2381","534_02","Native",23,534,512544,3608668
"2382","534_03","Native",29,534,511881,3611138
"2383","534_04","Native",42,534,510651,3613703
"2384","534_05","Native",33,534,511493,3614954
"2385","534_06","Native",41,534,511201,3617242
"2386","534_07","Native",23,534,511201,3617242
"2387","534_08","Native",24,534,505579,3619139
"2388","534_09","Native",23,534,507309,3617448
"2389","535_01","Native",35,535,502815,3582255
"2390","535_01","Non-native",2,535,502815,3582255
"2391","535_02","Native",27,535,503022,3581917
"2392","535_02","Non-native",1,535,503022,3581917
"2393","536_01","Native",37,536,508687,3587685
"2394","536_02","Native",39,536,508980,3587893
"2395","536_02","Non-native",1,536,508980,3587893
"2396","536_03","Native",39,536,508574,3587305
"2397","536_04","Native",47,536,508586,3587076
"2398","536_05","Native",38,536,507821,3587733
"2399","536_05a","Native",8,536,508263,3587225
"2400","536_06","Native",46,536,507486,3587511
"2401","536_07","Native",38,536,506887,3588091
"2402","537_01","Native",40,537,507213,3564159
"2403","537_01","Non-native",4,537,507213,3564159
"2404","537_02","Native",29,537,507088,3563612
"2405","537_02","Non-native",3,537,507088,3563612
"2406","537_03","Native",35,537,507290,3563594
"2407","537_03","Non-native",3,537,507290,3563594
"2408","537_04","Native",39,537,507206,3563653
"2409","537_04","Non-native",4,537,507206,3563653
"2410","537_05","Native",39,537,507324,3563669
"2411","537_05","Non-native",4,537,507324,3563669
"2412","537_06","Native",29,537,507475,3563720
"2413","537_06","Non-native",4,537,507475,3563720
"2414","537_07","Native",71,537,508293,3563547
"2415","537_07","Non-native",4,537,508293,3563547
"2416","537_08","Native",20,537,508098,3564979
"2417","537_08","Non-native",3,537,508098,3564979
"2418","537_09","Native",12,537,507176,3564160
"2419","537_09","Non-native",2,537,507176,3564160
"2420","537_10","Native",16,537,507816,3564100
"2421","538_01","Native",29,538,501292,3563477
"2422","538_01","Non-native",4,538,501292,3563477
"2423","538_02","Native",25,538,501538,3563797
"2424","538_02","Non-native",4,538,501538,3563797
"2425","538_03","Native",19,538,501717,3563672
"2426","538_03","Non-native",4,538,501717,3563672
"2427","538_04","Native",22,538,501786,3563936
"2428","538_04","Non-native",3,538,501786,3563936
"2429","539_01","Native",66,539,517717,3559672
"2430","539_01","Non-native",3,539,517717,3559672
"2431","539_02","Native",61,539,517876,3559402
"2432","539_02","Non-native",4,539,517876,3559402
"2433","540_01","Native",25,540,501357,3586317
"2434","540_02","Native",33,540,501363,3585927
"2435","540_02","Non-native",1,540,501363,3585927
"2436","540_03","Native",20,540,501272,3586027
"2437","540_03","Non-native",1,540,501272,3586027
"2438","540_04","Native",28,540,501323,3586217
"2439","540_04","Non-native",1,540,501323,3586217
"2440","540_05","Native",30,540,501364,3586596
"2441","540_05","Non-native",1,540,501364,3586596
"2442","540_06","Native",27,540,501421,3586684
"2443","540_06","Non-native",1,540,501421,3586684
"2444","540_07","Native",33,540,501488,3586641
"2445","540_07","Non-native",1,540,501488,3586641
"2446","540_08","Native",36,540,501494,3586522
"2447","540_09","Native",32,540,501833,3586365
"2448","540_10","Native",33,540,501724,3586249
"2449","540_11","Native",31,540,501669,3586103
"2450","541_01","Native",25,541,505402,3578658
"2451","541_01","Non-native",2,541,505402,3578658
"2452","541_02","Native",19,541,505836,3577933
"2453","541_03","Native",23,541,505439,3579026
"2454","541_03","Non-native",1,541,505439,3579026
"2455","541_04","Native",18,541,505683,3579370
"2456","541_05","Native",20,541,505521,3579350
"2457","541_06","Native",22,541,505214,3579384
"2458","541_07","Native",30,541,504995,3579485
"2459","541_07","Non-native",1,541,504995,3579485
"2460","541_08","Native",21,541,505143,3579692
"2461","541_09","Native",26,541,504824,3579121
"2462","541_09","Non-native",1,541,504824,3579121
"2463","542_01","Native",20,542,506849,3577368
"2464","542_01","Non-native",1,542,506849,3577368
"2465","542_01a","Native",14,542,506820,3577327
"2466","542_01a","Non-native",2,542,506820,3577327
"2467","542_02","Native",29,542,506941,3576784
"2468","542_02","Non-native",1,542,506941,3576784
"2469","542_03","Native",27,542,506848,3577823
"2470","542_03","Non-native",1,542,506848,3577823
"2471","542_04","Native",24,542,507287,3577466
