"","siteID","native.US","totalcount","routeID","easting","northing"
"2464","542_01","Native",376,542,506849,3577368
"2465","542_01a","Native",373,542,506820,3577327
"2466","542_01a","Non-native",156,542,506820,3577327
"2467","542_02","Non-native",93,542,506941,3576784
"2468","542_02","Native",858,542,506941,3576784
"2469","542_03","Native",627,542,506848,3577823
"2470","542_03","Non-native",1,542,506848,3577823
"2471","542_04","Non-native",9,542,507287,3577466
"2472","542_04","Native",349,542,507287,3577466
"2473","542_04a","Native",352,542,507330,3577490
"2474","542_04a","Non-native",35,542,507330,3577490
"2475","542_05","Native",697,542,506727,3577158
"2476","542_05","Non-native",37,542,506727,3577158
"2477","543_01","Native",387,543,500046,3564255
"2478","543_01","Non-native",43,543,500046,3564255
"2479","543_02","Native",327,543,500162,3563645
"2480","543_02","Non-native",3,543,500162,3563645
"2481","543_03","Native",291,543,500531,3563574
"2482","543_03","Non-native",12,543,500531,3563574
"2483","543_04","Native",271,543,500387,3564209
"2484","543_04","Non-native",44,543,500387,3564209
"2485","544_01","Non-native",3,544,505564,3586300
"2486","544_01","Native",795,544,505564,3586300
"2487","544_02","Native",1200,544,505472,3586993
"2488","544_02","Non-native",15,544,505472,3586993
"2489","544_03","Native",882,544,505281,3587438
"2490","544_03","Non-native",3,544,505281,3587438
"2491","544_04","Native",316,544,505741,3586558
"2492","544_04","Non-native",2,544,505741,3586558
"2493","545_01","Native",137,545,500035,3564302
"2494","545_02","Native",119,545,499947,3564489
"2495","547_01","Native",506,547,497788,3566332
"2496","547_01","Non-native",8,547,497788,3566332
"2497","547_02","Native",221,547,497766,3566067
"2498","547_03","Non-native",18,547,497411,3565735
"2499","547_03","Native",594,547,497411,3565735
"2500","547_04","Native",400,547,497445,3566106
"2501","547_04","Non-native",11,547,497445,3566106
"2502","547_05","Native",341,547,497514,3565945
"2503","548_01","Non-native",141,548,483389,3558520
"2504","548_01","Native",852,548,483389,3558520
"2505","548_02","Native",811,548,483107,3558780
"2506","548_03","Native",518,548,482848,3558775
"2507","549_01","Non-native",21,549,518296,3554467
"2508","549_01","Native",980,549,518296,3554467
"2509","549_02","Native",888,549,516411,3555799
"2510","549_02","Non-native",1,549,516411,3555799
"2511","549_03","Non-native",5,549,517106,3555700
"2512","549_03","Native",727,549,517106,3555700
"2513","549_04","Native",950,549,517101,3556275
"2514","549_04","Non-native",16,549,517101,3556275
"2515","549_07","Native",856,549,517126,3556852
"2516","549_07","Non-native",186,549,517126,3556852
"2517","549_08","Native",1104,549,512096,3559635
"2518","549_08","Non-native",393,549,512096,3559635
"2519","549_10","Native",385,549,510887,3561619
"2520","549_10","Non-native",300,549,510887,3561619
"2521","549_11","Native",1703,549,512063,3561431
"2522","549_11","Non-native",643,549,512063,3561431
"2523","550_01","Native",126,550,500936,3562077
"2524","550_01","Non-native",73,550,500936,3562077
"2525","550_02","Non-native",26,550,500973,3561930
"2526","550_02","Native",106,550,500973,3561930
"2527","550_03","Non-native",16,550,500966,3561766
"2528","550_03","Native",146,550,500966,3561766
"2529","551_01","Native",92,551,501346,3566272
"2530","551_01","Non-native",41,551,501346,3566272
"2531","551_02","Non-native",16,551,501380,3565941
"2532","551_02","Native",58,551,501380,3565941
"2533","551_03","Native",80,551,501458,3565765
"2534","551_03","Non-native",15,551,501458,3565765
"2535","551_04","Non-native",20,551,501633,3565498
"2536","551_04","Native",93,551,501633,3565498
"2537","551_05","Native",88,551,501670,3564922
"2538","551_05","Non-native",11,551,501670,3564922
"2539","552_01","Non-native",35,552,518389,3561474
"2540","552_01","Native",166,552,518389,3561474
"2541","552_02","Native",213,552,518508.2,3561381.1
"2542","552_02","Non-native",32,552,518508.2,3561381.1
"2543","552_03","Native",217,552,518570.3,3561452.1
"2544","552_03","Non-native",41,552,518570.3,3561452.1
"2545","552_04","Native",80,552,518414,3561377.6
"2546","552_04","Non-native",59,552,518414,3561377.6
"2547","552_05","Native",172,552,518648.9,3561264.9
"2548","552_05","Non-native",54,552,518648.9,3561264.9
"2549","553_01","Native",192,553,520596.1,3567391.9
"2550","553_02","Native",164,553,520578.1,3567018.3
"2551","553_03","Native",125,553,520483.3,3567285.2
"2552","553_04","Native",163,553,520260.8,3567366.8
"2553","91_01","Native",19,91,483387,3571991
"2554","91_02","Native",15,91,483617,3572710
"2555","91_03","Native",10,91,484370,3568710
"2556","91_04","Native",13,91,480553,3571561
"2557","91_05","Native",19,91,481264,3571329
"2558","91_06","Native",16,91,485612,3579287
"2559","91_07","Native",16,91,484872,3579209
"2560","91_08","Native",16,91,478264,3570189
"2561","91_09","Native",19,91,477874,3570826
"2562","92_01","Native",18,92,526004,3558474
"2563","92_02","Native",14,92,527717,3562406
"2564","92_03","Native",13,92,527420,3561730
"2565","92_04","Native",9,92,528895,3563098
"2566","921_12","Native",61,921,526937,3563906
"2567","921_13","Native",81,921,527392,3563304
"2568","921_14","Native",93,921,527350,3563604
"2569","921_15","Native",83,921,527319,3563985
"2570","921_16","Native",120,921,527592,3564771
"2571","921_17","Native",101,921,528327,3564921
"2572","921_18","Native",79,921,529249,3564747
"2573","921_19","Native",90,921,527515,3565088
"2574","921_20","Native",85,921,527661,3565637
"2575","921_21","Native",56,921,528814,3565918
"2576","921_22","Native",57,921,529100,3566044
"2577","921_23","Native",88,921,529661,3565267
"2578","921_24","Native",57,921,529089,3566306
"2579","921_25","Native",59,921,529831,3566291
"2580","921_26","Native",79,921,530332,3566428
"2581","922_02","Native",49,922,525749,3559722
"2582","922_03","Native",37,922,526205,3559433
"2583","922_04","Native",61,922,526921,3560621
"2584","922_05","Native",43,922,526160,3562214
"2585","922_06","Native",31,922,527514,3561016
"2586","922_07","Native",58,922,525775,3563061
"2587","922_08","Native",49,922,526206,3562506
"2588","922_09","Native",52,922,527800,3562733
"2589","922_10","Native",53,922,527733,3562254
"2590","922_11","Native",58,922,525440,3563033
"2591","93_01","Native",77,93,518296,3554467
"2592","93_02","Native",123,93,516411,3555799
"2593","93_03","Native",123,93,517106,3555700
"2594","93_13","Native",85,93,513192,3557833
"2595","93_13","Non-native",2,93,513192,3557833
"2596","93_14","Native",128,93,513865,3557379
"2597","93_14","Non-native",5,93,513865,3557379
"2598","93_17","Native",107,93,517126,3556852
"2599","93_17","Non-native",35,93,517126,3556852
"2600","93_22","Native",70,93,512060,3558884
"2601","93_22","Non-native",19,93,512060,3558884
"2602","93_28","Native",137,93,512054,3559506
"2603","93_28","Non-native",37,93,512054,3559506
"2604","93_34","Native",113,93,512273,3560203
"2605","93_34","Non-native",31,93,512273,3560203
"2606","93_35","Non-native",18,93,513201,3560829
"2607","93_35","Native",126,93,513201,3560829
"2608","93_39","Native",84,93,510887,3561619
"2609","93_39","Non-native",1,93,510887,3561619
"2610","93_40a","Native",58,93,511402,3561574
"2611","93_40a","Non-native",15,93,511402,3561574
"2612","93_43","Native",110,93,510986,3562137
"2613","93_43","Non-native",90,93,510986,3562137
"2614","94_05a","Native",25,94,517052,3575258
"2615","941_02","Non-native",1,941,517649,3575591
"2616","941_02","Native",298,941,517649,3575591
"2617","941_07","Native",244,941,518336,3576547
"2618","941_08","Native",253,941,519726,3577416
"2619","941_09","Native",214,941,520292,3578207
"2620","942_03","Native",31,942,518056,3575665
"2621","942_03a","Native",194,942,518084,3575592
"2622","942_05","Native",213,942,516730,3577010
"2623","942_05","Non-native",4,942,516730,3577010
"2624","942_06","Non-native",1,942,517133,3576614
"2625","942_06","Native",276,942,517133,3576614
"2626","943_01","Native",217,943,518733,3574972
"2627","943_04","Native",132,943,519892,3575540
"2628","96_01","Non-native",2,96,505156,3587582
"2629","96_01","Native",32,96,505156,3587582
"2630","96_01a","Native",60,96,505038,3587701
"2631","96_02","Native",81,96,503847,3588476
"2632","96_03","Native",111,96,504444,3588754
"2633","96_04","Non-native",4,96,505235,3588910
"2634","96_04","Native",78,96,505235,3588910
"2635","96_05","Native",108,96,503690,3589622
"2636","96_06","Native",117,96,504418,3589524
"2637","96_07","Non-native",4,96,505540,3589430
"2638","96_07","Native",117,96,505540,3589430
"2639","96_08","Native",140,96,503157,3590866
"2640","96_09","Native",8,96,504069,3591164
"2641","96_09a","Native",21,96,504064,3590262
"2642","96_09b","Native",108,96,504086,3590243
"2643","96_10","Native",181,96,504441,3591408
"2644","96_10","Non-native",2,96,504441,3591408
"2645",NA,NA,NA,NA,NA,NA
