"","siteID","diet","n","routeID","easting","northing"
"8704","519_08","Fruits",1,519,520577,3564294
"8705","519_08","Ground arthropods",3,519,520577,3564294
"8706","519_08","Nectar",2,519,520577,3564294
"8707","519_08","Omnivorous",3,519,520577,3564294
"8708","519_08","Seeds",8,519,520577,3564294
"8709","519_08","Trunk arthropods",2,519,520577,3564294
"8710","519_08","Vertebrates",2,519,520577,3564294
"8711","519_08","Foliage arthropods",5,519,520577,3564294
"8712","519_09","Foliage arthropods",4,519,520472,3564247
"8713","519_09","Ground arthropods",3,519,520472,3564247
"8714","519_09","Nectar",2,519,520472,3564247
"8715","519_09","Omnivorous",2,519,520472,3564247
"8716","519_09","Fruits",1,519,520472,3564247
"8717","519_09","Trunk arthropods",2,519,520472,3564247
"8718","519_09","Vertebrates",3,519,520472,3564247
"8719","519_09","Seeds",8,519,520472,3564247
"8720","520_01","Aerial arthropods",1,520,508518,3567933
"8721","520_01","Foliage arthropods",5,520,508518,3567933
"8722","520_01","Nectar",3,520,508518,3567933
"8723","520_01","Omnivorous",4,520,508518,3567933
"8724","520_01","Seeds",8,520,508518,3567933
"8725","520_01","Ground arthropods",2,520,508518,3567933
"8726","520_01","Vertebrates",3,520,508518,3567933
"8727","520_01","Trunk arthropods",1,520,508518,3567933
"8728","520_02","Aerial arthropods",1,520,508573,3567982
"8729","520_02","Foliage arthropods",8,520,508573,3567982
"8730","520_02","Ground arthropods",6,520,508573,3567982
"8731","520_02","Nectar",4,520,508573,3567982
"8732","520_02","Omnivorous",2,520,508573,3567982
"8733","520_02","Seeds",8,520,508573,3567982
"8734","520_02","Trunk arthropods",1,520,508573,3567982
"8735","520_02","Vertebrates",2,520,508573,3567982
"8736","520_02","Fruits",1,520,508573,3567982
"8737","520_03","Aerial arthropods",1,520,508656,3567945
"8738","520_03","Foliage arthropods",7,520,508656,3567945
"8739","520_03","Ground arthropods",6,520,508656,3567945
"8740","520_03","Omnivorous",2,520,508656,3567945
"8741","520_03","Seeds",10,520,508656,3567945
"8742","520_03","Trunk arthropods",1,520,508656,3567945
"8743","520_03","Nectar",4,520,508656,3567945
"8744","520_03","Vertebrates",1,520,508656,3567945
"8745","520_04","Fruits",1,520,508668,3568026
"8746","520_04","Ground arthropods",4,520,508668,3568026
"8747","520_04","Nectar",3,520,508668,3568026
"8748","520_04","Foliage arthropods",6,520,508668,3568026
"8749","520_04","Seeds",9,520,508668,3568026
"8750","520_04","Trunk arthropods",2,520,508668,3568026
"8751","520_04","Vertebrates",1,520,508668,3568026
"8752","520_04","Omnivorous",3,520,508668,3568026
"8753","520_05","Fruits",1,520,508676,3568002
"8754","520_05","Ground arthropods",2,520,508676,3568002
"8755","520_05","Nectar",1,520,508676,3568002
"8756","520_05","Foliage arthropods",2,520,508676,3568002
"8757","520_05","Seeds",6,520,508676,3568002
"8758","520_05","Trunk arthropods",1,520,508676,3568002
"8759","520_05","Vertebrates",1,520,508676,3568002
"8760","520_05","Omnivorous",1,520,508676,3568002
"8761","521_01a","Aerial arthropods",2,521,483387,3571991
"8762","521_01a","Fruits",1,521,483387,3571991
"8763","521_01a","Ground arthropods",7,521,483387,3571991
"8764","521_01a","Omnivorous",2,521,483387,3571991
"8765","521_01a","Foliage arthropods",3,521,483387,3571991
"8766","521_01a","Trunk arthropods",1,521,483387,3571991
"8767","521_01a","Vertebrates",1,521,483387,3571991
"8768","521_01a","Seeds",5,521,483387,3571991
"8769","521_02","Aerial arthropods",3,521,484167,3572544
"8770","521_02","Fruits",1,521,484167,3572544
"8771","521_02","Ground arthropods",10,521,484167,3572544
"8772","521_02","Nectar",4,521,484167,3572544
"8773","521_02","Omnivorous",4,521,484167,3572544
"8774","521_02","Seeds",8,521,484167,3572544
"8775","521_02","Trunk arthropods",2,521,484167,3572544
"8776","521_02","Vertebrates",3,521,484167,3572544
"8777","521_02","Foliage arthropods",7,521,484167,3572544
"8778","521_03a","Aerial arthropods",1,521,484370,3568710
"8779","521_03a","Foliage arthropods",5,521,484370,3568710
"8780","521_03a","Ground arthropods",9,521,484370,3568710
"8781","521_03a","Nectar",1,521,484370,3568710
"8782","521_03a","Omnivorous",1,521,484370,3568710
"8783","521_03a","Fruits",1,521,484370,3568710
"8784","521_03a","Trunk arthropods",2,521,484370,3568710
"8785","521_03a","Vertebrates",1,521,484370,3568710
"8786","521_03a","Seeds",6,521,484370,3568710
"8787","521_04","Aerial arthropods",2,521,480553,3571561
"8788","521_04","Foliage arthropods",8,521,480553,3571561
"8789","521_04","Ground arthropods",9,521,480553,3571561
"8790","521_04","Nectar",1,521,480553,3571561
"8791","521_04","Omnivorous",4,521,480553,3571561
"8792","521_04","Fruits",1,521,480553,3571561
"8793","521_04","Trunk arthropods",2,521,480553,3571561
"8794","521_04","Vertebrates",6,521,480553,3571561
"8795","521_04","Seeds",9,521,480553,3571561
"8796","521_05","Aerial arthropods",4,521,481264,3571329
"8797","521_05","Fruits",1,521,481264,3571329
"8798","521_05","Ground arthropods",10,521,481264,3571329
"8799","521_05","Nectar",1,521,481264,3571329
"8800","521_05","Omnivorous",3,521,481264,3571329
"8801","521_05","Seeds",7,521,481264,3571329
"8802","521_05","Trunk arthropods",1,521,481264,3571329
"8803","521_05","Vertebrates",4,521,481264,3571329
"8804","521_05","Foliage arthropods",8,521,481264,3571329
"8805","521_06","Aerial arthropods",4,521,484401,3575802
"8806","521_06","Fruits",1,521,484401,3575802
"8807","521_06","Ground arthropods",9,521,484401,3575802
"8808","521_06","Nectar",3,521,484401,3575802
"8809","521_06","Foliage arthropods",6,521,484401,3575802
"8810","521_06","Seeds",11,521,484401,3575802
"8811","521_06","Trunk arthropods",2,521,484401,3575802
"8812","521_06","Vertebrates",3,521,484401,3575802
"8813","521_06","Omnivorous",5,521,484401,3575802
"8814","521_07","Aerial arthropods",1,521,487614,3576184
"8815","521_07","Foliage arthropods",4,521,487614,3576184
"8816","521_07","Fruits",1,521,487614,3576184
"8817","521_07","Nectar",3,521,487614,3576184
"8818","521_07","Omnivorous",3,521,487614,3576184
"8819","521_07","Seeds",7,521,487614,3576184
"8820","521_07","Ground arthropods",8,521,487614,3576184
"8821","521_07","Vertebrates",4,521,487614,3576184
"8822","521_07","Trunk arthropods",1,521,487614,3576184
"8823","521_08","Aerial arthropods",2,521,478961,3570432
"8824","521_08","Foliage arthropods",9,521,478961,3570432
"8825","521_08","Ground arthropods",7,521,478961,3570432
"8826","521_08","Nectar",1,521,478961,3570432
"8827","521_08","Omnivorous",3,521,478961,3570432
"8828","521_08","Seeds",8,521,478961,3570432
"8829","521_08","Trunk arthropods",2,521,478961,3570432
"8830","521_08","Vertebrates",2,521,478961,3570432
"8831","521_08","Fruits",1,521,478961,3570432
"8832","521_09","Aerial arthropods",4,521,480056,3569553
"8833","521_09","Foliage arthropods",7,521,480056,3569553
"8834","521_09","Ground arthropods",8,521,480056,3569553
"8835","521_09","Nectar",1,521,480056,3569553
"8836","521_09","Omnivorous",3,521,480056,3569553
"8837","521_09","Fruits",1,521,480056,3569553
"8838","521_09","Trunk arthropods",1,521,480056,3569553
"8839","521_09","Vertebrates",6,521,480056,3569553
"8840","521_09","Seeds",7,521,480056,3569553
"8841","522_01","Aerial arthropods",4,522,525320,3561482
"8842","522_01","Foliage arthropods",9,522,525320,3561482
"8843","522_01","Ground arthropods",11,522,525320,3561482
"8844","522_01","Nectar",1,522,525320,3561482
"8845","522_01","Omnivorous",3,522,525320,3561482
"8846","522_01","Fruits",1,522,525320,3561482
"8847","522_01","Trunk arthropods",2,522,525320,3561482
"8848","522_01","Vertebrates",6,522,525320,3561482
"8849","522_01","Seeds",9,522,525320,3561482
"8850","522_02","Aerial arthropods",6,522,524966,3562450
"8851","522_02","Fruits",1,522,524966,3562450
"8852","522_02","Ground arthropods",8,522,524966,3562450
"8853","522_02","Nectar",2,522,524966,3562450
"8854","522_02","Omnivorous",3,522,524966,3562450
"8855","522_02","Seeds",9,522,524966,3562450
"8856","522_02","Trunk arthropods",2,522,524966,3562450
"8857","522_02","Vertebrates",1,522,524966,3562450
"8858","522_02","Foliage arthropods",10,522,524966,3562450
"8859","522_02a","Aerial arthropods",3,522,525749,3559722
"8860","522_02a","Foliage arthropods",7,522,525749,3559722
"8861","522_02a","Ground arthropods",8,522,525749,3559722
"8862","522_02a","Omnivorous",2,522,525749,3559722
"8863","522_02a","Seeds",6,522,525749,3559722
"8864","522_02a","Fruits",1,522,525749,3559722
"8865","522_02a","Vertebrates",2,522,525749,3559722
"8866","522_02a","Trunk arthropods",1,522,525749,3559722
"8867","522_03","Aerial arthropods",8,522,525824,3563005
"8868","522_03","Foliage arthropods",15,522,525824,3563005
"8869","522_03","Fruits",1,522,525824,3563005
"8870","522_03","Nectar",2,522,525824,3563005
"8871","522_03","Omnivorous",5,522,525824,3563005
"8872","522_03","Seeds",9,522,525824,3563005
"8873","522_03","Ground arthropods",15,522,525824,3563005
"8874","522_03","Vertebrates",3,522,525824,3563005
"8875","522_03","Trunk arthropods",2,522,525824,3563005
"8876","522_03a","Aerial arthropods",2,522,526205,3559433
"8877","522_03a","Foliage arthropods",7,522,526205,3559433
"8878","522_03a","Ground arthropods",9,522,526205,3559433
"8879","522_03a","Omnivorous",2,522,526205,3559433
"8880","522_03a","Seeds",6,522,526205,3559433
"8881","522_03a","Trunk arthropods",2,522,526205,3559433
"8882","522_03a","Vertebrates",2,522,526205,3559433
"8883","522_03a","Fruits",1,522,526205,3559433
"8884","522_04","Aerial arthropods",5,522,526203,3562512
"8885","522_04","Foliage arthropods",11,522,526203,3562512
"8886","522_04","Fruits",1,522,526203,3562512
"8887","522_04","Nectar",2,522,526203,3562512
"8888","522_04","Omnivorous",6,522,526203,3562512
"8889","522_04","Seeds",8,522,526203,3562512
"8890","522_04","Ground arthropods",12,522,526203,3562512
"8891","522_04","Vertebrates",3,522,526203,3562512
"8892","522_04","Trunk arthropods",2,522,526203,3562512
"8893","522_05","Foliage arthropods",9,522,527733,3562258
"8894","522_05","Fruits",1,522,527733,3562258
"8895","522_05","Ground arthropods",16,522,527733,3562258
"8896","522_05","Aerial arthropods",5,522,527733,3562258
"8897","522_05","Omnivorous",5,522,527733,3562258
"8898","522_05","Seeds",8,522,527733,3562258
"8899","522_05","Trunk arthropods",2,522,527733,3562258
"8900","522_05","Nectar",2,522,527733,3562258
"8901","522_05","Vertebrates",5,522,527733,3562258
"8902","522_05a","Aerial arthropods",1,522,526160,3562214
"8903","522_05a","Foliage arthropods",4,522,526160,3562214
"8904","522_05a","Fruits",1,522,526160,3562214
"8905","522_05a","Omnivorous",3,522,526160,3562214
"8906","522_05a","Seeds",8,522,526160,3562214
"8907","522_05a","Trunk arthropods",2,522,526160,3562214
"8908","522_05a","Vertebrates",2,522,526160,3562214
"8909","522_05a","Ground arthropods",5,522,526160,3562214
"8910","522_06","Foliage arthropods",17,522,527476,3560836
"8911","522_06","Fruits",1,522,527476,3560836
"8912","522_06","Ground arthropods",11,522,527476,3560836
"8913","522_06","Aerial arthropods",4,522,527476,3560836
"8914","522_06","Omnivorous",5,522,527476,3560836
"8915","522_06","Seeds",7,522,527476,3560836
"8916","522_06","Trunk arthropods",2,522,527476,3560836
"8917","522_06","Nectar",2,522,527476,3560836
"8918","522_06","Vertebrates",3,522,527476,3560836
"8919","522_06a","Fruits",1,522,527514,3561016
"8920","522_06a","Ground arthropods",9,522,527514,3561016
"8921","522_06a","Nectar",1,522,527514,3561016
"8922","522_06a","Foliage arthropods",6,522,527514,3561016
"8923","522_06a","Seeds",5,522,527514,3561016
"8924","522_06a","Trunk arthropods",1,522,527514,3561016
"8925","522_06a","Vertebrates",1,522,527514,3561016
"8926","522_06a","Omnivorous",3,522,527514,3561016
"8927","522_07","Foliage arthropods",9,522,526902,3560657
"8928","522_07","Ground arthropods",12,522,526902,3560657
"8929","522_07","Nectar",4,522,526902,3560657
"8930","522_07","Aerial arthropods",5,522,526902,3560657
"8931","522_07","Seeds",7,522,526902,3560657
"8932","522_07","Trunk arthropods",2,522,526902,3560657
"8933","522_07","Vertebrates",3,522,526902,3560657
"8934","522_07","Omnivorous",4,522,526902,3560657
"8935","522_08","Aerial arthropods",6,522,525626,3559347
"8936","522_08","Foliage arthropods",10,522,525626,3559347
"8937","522_08","Fruits",1,522,525626,3559347
"8938","522_08","Nectar",2,522,525626,3559347
"8939","522_08","Omnivorous",4,522,525626,3559347
"8940","522_08","Seeds",7,522,525626,3559347
"8941","522_08","Ground arthropods",14,522,525626,3559347
"8942","522_08","Vertebrates",4,522,525626,3559347
"8943","522_08","Trunk arthropods",2,522,525626,3559347
"8944","522_09a","Aerial arthropods",3,522,527577,3562767
"8945","522_09a","Foliage arthropods",8,522,527577,3562767
"8946","522_09a","Ground arthropods",7,522,527577,3562767
"8947","522_09a","Omnivorous",3,522,527577,3562767
"8948","522_09a","Seeds",6,522,527577,3562767
"8949","522_09a","Trunk arthropods",2,522,527577,3562767
"8950","522_09a","Vertebrates",1,522,527577,3562767
"8951","522_09a","Fruits",1,522,527577,3562767
"8952","522_11a","Foliage arthropods",8,522,525440,3563033
"8953","522_11a","Fruits",1,522,525440,3563033
"8954","522_11a","Ground arthropods",6,522,525440,3563033
"8955","522_11a","Seeds",8,522,525440,3563033
"8956","522_11a","Trunk arthropods",2,522,525440,3563033
"8957","522_11a","Vertebrates",1,522,525440,3563033
"8958","522_11a","Omnivorous",3,522,525440,3563033
"8959","523_01","Foliage arthropods",13,523,536919,3557442
"8960","523_01","Fruits",1,523,536919,3557442
"8961","523_01","Ground arthropods",17,523,536919,3557442
"8962","523_01","Nectar",4,523,536919,3557442
"8963","523_01","Omnivorous",7,523,536919,3557442
"8964","523_01","Seeds",7,523,536919,3557442
"8965","523_01","Trunk arthropods",2,523,536919,3557442
"8966","523_01","Vertebrates",7,523,536919,3557442
"8967","523_01","Aerial arthropods",6,523,536919,3557442
"8968","523_02","Foliage arthropods",22,523,536859,3557237
"8969","523_02","Fruits",1,523,536859,3557237
"8970","523_02","Ground arthropods",16,523,536859,3557237
"8971","523_02","Aerial arthropods",9,523,536859,3557237
"8972","523_02","Omnivorous",5,523,536859,3557237
"8973","523_02","Seeds",7,523,536859,3557237
"8974","523_02","Trunk arthropods",2,523,536859,3557237
"8975","523_02","Vertebrates",7,523,536859,3557237
"8976","523_02","Nectar",4,523,536859,3557237
"8977","523_03","Aerial arthropods",10,523,536031,3554786
"8978","523_03","Fruits",1,523,536031,3554786
"8979","523_03","Ground arthropods",22,523,536031,3554786
"8980","523_03","Nectar",3,523,536031,3554786
"8981","523_03","Foliage arthropods",20,523,536031,3554786
"8982","523_03","Seeds",11,523,536031,3554786
"8983","523_03","Trunk arthropods",3,523,536031,3554786
"8984","523_03","Vertebrates",5,523,536031,3554786
"8985","523_03","Omnivorous",5,523,536031,3554786
"8986","523_04","Foliage arthropods",20,523,535737,3554751
"8987","523_04","Fruits",1,523,535737,3554751
"8988","523_04","Ground arthropods",18,523,535737,3554751
"8989","523_04","Nectar",2,523,535737,3554751
"8990","523_04","Omnivorous",8,523,535737,3554751
"8991","523_04","Seeds",8,523,535737,3554751
"8992","523_04","Trunk arthropods",3,523,535737,3554751
"8993","523_04","Vertebrates",8,523,535737,3554751
"8994","523_04","Aerial arthropods",12,523,535737,3554751
"8995","523_05","Foliage arthropods",10,523,529565,3555675
"8996","523_05","Fruits",1,523,529565,3555675
"8997","523_05","Ground arthropods",12,523,529565,3555675
"8998","523_05","Aerial arthropods",6,523,529565,3555675
"8999","523_05","Omnivorous",4,523,529565,3555675
"9000","523_05","Seeds",7,523,529565,3555675
"9001","523_05","Trunk arthropods",2,523,529565,3555675
"9002","523_05","Vertebrates",5,523,529565,3555675
"9003","523_05","Nectar",2,523,529565,3555675
"9004","523_06","Foliage arthropods",9,523,529557,3555269
"9005","523_06","Fruits",1,523,529557,3555269
"9006","523_06","Ground arthropods",12,523,529557,3555269
"9007","523_06","Aerial arthropods",4,523,529557,3555269
"9008","523_06","Omnivorous",4,523,529557,3555269
"9009","523_06","Seeds",8,523,529557,3555269
"9010","523_06","Trunk arthropods",2,523,529557,3555269
"9011","523_06","Nectar",3,523,529557,3555269
"9012","523_06","Vertebrates",3,523,529557,3555269
"9013","523_07","Foliage arthropods",11,523,529521,3553692
"9014","523_07","Fruits",1,523,529521,3553692
"9015","523_07","Ground arthropods",22,523,529521,3553692
"9016","523_07","Nectar",3,523,529521,3553692
"9017","523_07","Omnivorous",7,523,529521,3553692
"9018","523_07","Seeds",11,523,529521,3553692
"9019","523_07","Trunk arthropods",3,523,529521,3553692
"9020","523_07","Vertebrates",9,523,529521,3553692
"9021","523_07","Aerial arthropods",9,523,529521,3553692
"9022","524_01","Foliage arthropods",12,524,526247,3567122
"9023","524_01","Fruits",1,524,526247,3567122
"9024","524_01","Ground arthropods",14,524,526247,3567122
"9025","524_01","Aerial arthropods",6,524,526247,3567122
"9026","524_01","Omnivorous",6,524,526247,3567122
"9027","524_01","Seeds",9,524,526247,3567122
"9028","524_01","Trunk arthropods",3,524,526247,3567122
"9029","524_01","Vertebrates",6,524,526247,3567122
"9030","524_01","Nectar",3,524,526247,3567122
"9031","524_02","Foliage arthropods",14,524,526037,3567162
"9032","524_02","Fruits",1,524,526037,3567162
"9033","524_02","Ground arthropods",9,524,526037,3567162
"9034","524_02","Aerial arthropods",5,524,526037,3567162
"9035","524_02","Omnivorous",6,524,526037,3567162
"9036","524_02","Seeds",8,524,526037,3567162
"9037","524_02","Trunk arthropods",2,524,526037,3567162
"9038","524_02","Nectar",3,524,526037,3567162
"9039","524_02","Vertebrates",6,524,526037,3567162
"9040","524_03","Foliage arthropods",16,524,525830,3567180
"9041","524_03","Fruits",1,524,525830,3567180
"9042","524_03","Ground arthropods",9,524,525830,3567180
"9043","524_03","Aerial arthropods",6,524,525830,3567180
"9044","524_03","Omnivorous",7,524,525830,3567180
"9045","524_03","Seeds",7,524,525830,3567180
"9046","524_03","Trunk arthropods",2,524,525830,3567180
"9047","524_03","Nectar",3,524,525830,3567180
"9048","524_03","Vertebrates",5,524,525830,3567180
"9049","524_04","Aerial arthropods",4,524,525482,3567122
"9050","524_04","Foliage arthropods",18,524,525482,3567122
"9051","524_04","Fruits",2,524,525482,3567122
"9052","524_04","Nectar",3,524,525482,3567122
"9053","524_04","Omnivorous",6,524,525482,3567122
"9054","524_04","Seeds",5,524,525482,3567122
"9055","524_04","Trunk arthropods",1,524,525482,3567122
"9056","524_04","Vertebrates",2,524,525482,3567122
"9057","524_04","Ground arthropods",10,524,525482,3567122
"9058","524_05","Aerial arthropods",6,524,525180,3567159
"9059","524_05","Foliage arthropods",13,524,525180,3567159
"9060","524_05","Ground arthropods",12,524,525180,3567159
"9061","524_05","Nectar",3,524,525180,3567159
"9062","524_05","Omnivorous",6,524,525180,3567159
"9063","524_05","Fruits",1,524,525180,3567159
"9064","524_05","Trunk arthropods",2,524,525180,3567159
"9065","524_05","Vertebrates",4,524,525180,3567159
"9066","524_05","Seeds",6,524,525180,3567159
"9067","524_06","Aerial arthropods",7,524,524727,3567287
"9068","524_06","Fruits",1,524,524727,3567287
"9069","524_06","Ground arthropods",10,524,524727,3567287
"9070","524_06","Nectar",3,524,524727,3567287
"9071","524_06","Omnivorous",5,524,524727,3567287
"9072","524_06","Seeds",7,524,524727,3567287
"9073","524_06","Trunk arthropods",2,524,524727,3567287
"9074","524_06","Vertebrates",5,524,524727,3567287
"9075","524_06","Foliage arthropods",13,524,524727,3567287
"9076","524_07","Aerial arthropods",5,524,524327,3567585
"9077","524_07","Fruits",1,524,524327,3567585
"9078","524_07","Ground arthropods",9,524,524327,3567585
"9079","524_07","Nectar",3,524,524327,3567585
"9080","524_07","Foliage arthropods",13,524,524327,3567585
"9081","524_07","Seeds",10,524,524327,3567585
"9082","524_07","Trunk arthropods",2,524,524327,3567585
"9083","524_07","Vertebrates",4,524,524327,3567585
"9084","524_07","Omnivorous",7,524,524327,3567585
"9085","524_08","Aerial arthropods",8,524,523737,3567588
"9086","524_08","Fruits",1,524,523737,3567588
"9087","524_08","Ground arthropods",10,524,523737,3567588
"9088","524_08","Nectar",3,524,523737,3567588
"9089","524_08","Foliage arthropods",11,524,523737,3567588
"9090","524_08","Seeds",7,524,523737,3567588
"9091","524_08","Trunk arthropods",2,524,523737,3567588
"9092","524_08","Vertebrates",5,524,523737,3567588
"9093","524_08","Omnivorous",6,524,523737,3567588
"9094","525_12","Foliage arthropods",11,525,527008,3563713
"9095","525_12","Fruits",1,525,527008,3563713
"9096","525_12","Ground arthropods",12,525,527008,3563713
"9097","525_12","Nectar",1,525,527008,3563713
"9098","525_12","Omnivorous",5,525,527008,3563713
"9099","525_12","Seeds",7,525,527008,3563713
"9100","525_12","Trunk arthropods",2,525,527008,3563713
"9101","525_12","Vertebrates",4,525,527008,3563713
"9102","525_12","Aerial arthropods",5,525,527008,3563713
"9103","525_13","Aerial arthropods",3,525,526619,3564736
"9104","525_13","Fruits",1,525,526619,3564736
"9105","525_13","Ground arthropods",12,525,526619,3564736
"9106","525_13","Nectar",1,525,526619,3564736
"9107","525_13","Foliage arthropods",10,525,526619,3564736
"9108","525_13","Seeds",8,525,526619,3564736
"9109","525_13","Trunk arthropods",2,525,526619,3564736
"9110","525_13","Vertebrates",6,525,526619,3564736
"9111","525_13","Omnivorous",4,525,526619,3564736
"9112","525_15","Aerial arthropods",5,525,527457,3563985
"9113","525_15","Fruits",1,525,527457,3563985
"9114","525_15","Ground arthropods",12,525,527457,3563985
"9115","525_15","Nectar",1,525,527457,3563985
"9116","525_15","Foliage arthropods",6,525,527457,3563985
"9117","525_15","Seeds",8,525,527457,3563985
"9118","525_15","Trunk arthropods",2,525,527457,3563985
"9119","525_15","Vertebrates",6,525,527457,3563985
"9120","525_15","Omnivorous",4,525,527457,3563985
"9121","525_16","Foliage arthropods",8,525,527592,3564598
"9122","525_16","Fruits",1,525,527592,3564598
"9123","525_16","Ground arthropods",9,525,527592,3564598
"9124","525_16","Nectar",2,525,527592,3564598
"9125","525_16","Omnivorous",3,525,527592,3564598
"9126","525_16","Seeds",7,525,527592,3564598
"9127","525_16","Trunk arthropods",2,525,527592,3564598
"9128","525_16","Vertebrates",4,525,527592,3564598
"9129","525_16","Aerial arthropods",5,525,527592,3564598
"9130","525_17","Foliage arthropods",11,525,528374,3564747
"9131","525_17","Fruits",1,525,528374,3564747
"9132","525_17","Ground arthropods",15,525,528374,3564747
"9133","525_17","Aerial arthropods",8,525,528374,3564747
"9134","525_17","Omnivorous",6,525,528374,3564747
"9135","525_17","Seeds",8,525,528374,3564747
"9136","525_17","Trunk arthropods",2,525,528374,3564747
"9137","525_17","Vertebrates",5,525,528374,3564747
"9138","525_17","Nectar",3,525,528374,3564747
"9139","525_18","Aerial arthropods",4,525,529472,3564747
"9140","525_18","Fruits",1,525,529472,3564747
"9141","525_18","Ground arthropods",13,525,529472,3564747
"9142","525_18","Nectar",1,525,529472,3564747
"9143","525_18","Foliage arthropods",11,525,529472,3564747
"9144","525_18","Seeds",6,525,529472,3564747
"9145","525_18","Trunk arthropods",2,525,529472,3564747
"9146","525_18","Vertebrates",6,525,529472,3564747
"9147","525_18","Omnivorous",3,525,529472,3564747
"9148","525_19","Foliage arthropods",8,525,527816,3565173
"9149","525_19","Fruits",1,525,527816,3565173
"9150","525_19","Ground arthropods",13,525,527816,3565173
"9151","525_19","Nectar",1,525,527816,3565173
"9152","525_19","Omnivorous",4,525,527816,3565173
"9153","525_19","Seeds",8,525,527816,3565173
"9154","525_19","Trunk arthropods",2,525,527816,3565173
"9155","525_19","Vertebrates",4,525,527816,3565173
"9156","525_19","Aerial arthropods",4,525,527816,3565173
"9157","525_20","Foliage arthropods",11,525,527661,3565427
"9158","525_20","Fruits",1,525,527661,3565427
"9159","525_20","Ground arthropods",13,525,527661,3565427
"9160","525_20","Aerial arthropods",4,525,527661,3565427
"9161","525_20","Omnivorous",5,525,527661,3565427
"9162","525_20","Seeds",7,525,527661,3565427
"9163","525_20","Trunk arthropods",2,525,527661,3565427
"9164","525_20","Vertebrates",6,525,527661,3565427
"9165","525_20","Nectar",2,525,527661,3565427
"9166","525_21","Foliage arthropods",9,525,528814,3565732
"9167","525_21","Fruits",1,525,528814,3565732
"9168","525_21","Ground arthropods",12,525,528814,3565732
"9169","525_21","Aerial arthropods",5,525,528814,3565732
"9170","525_21","Omnivorous",3,525,528814,3565732
"9171","525_21","Seeds",8,525,528814,3565732
"9172","525_21","Trunk arthropods",2,525,528814,3565732
"9173","525_21","Nectar",2,525,528814,3565732
"9174","525_21","Vertebrates",4,525,528814,3565732
"9175","525_22","Foliage arthropods",9,525,529100,3565820
"9176","525_22","Fruits",1,525,529100,3565820
"9177","525_22","Ground arthropods",9,525,529100,3565820
"9178","525_22","Nectar",1,525,529100,3565820
"9179","525_22","Omnivorous",4,525,529100,3565820
"9180","525_22","Seeds",8,525,529100,3565820
"9181","525_22","Trunk arthropods",1,525,529100,3565820
"9182","525_22","Vertebrates",3,525,529100,3565820
"9183","525_22","Aerial arthropods",3,525,529100,3565820
"9184","525_23","Aerial arthropods",4,525,529717,3565267
"9185","525_23","Fruits",1,525,529717,3565267
"9186","525_23","Ground arthropods",11,525,529717,3565267
"9187","525_23","Nectar",1,525,529717,3565267
"9188","525_23","Foliage arthropods",11,525,529717,3565267
"9189","525_23","Seeds",8,525,529717,3565267
"9190","525_23","Trunk arthropods",2,525,529717,3565267
"9191","525_23","Vertebrates",4,525,529717,3565267
"9192","525_23","Omnivorous",3,525,529717,3565267
"9193","525_24","Aerial arthropods",3,525,529112,3566379
"9194","525_24","Fruits",1,525,529112,3566379
"9195","525_24","Ground arthropods",10,525,529112,3566379
"9196","525_24","Nectar",1,525,529112,3566379
"9197","525_24","Foliage arthropods",9,525,529112,3566379
"9198","525_24","Seeds",9,525,529112,3566379
"9199","525_24","Trunk arthropods",2,525,529112,3566379
"9200","525_24","Vertebrates",6,525,529112,3566379
"9201","525_24","Omnivorous",3,525,529112,3566379
"9202","525_25","Foliage arthropods",9,525,529889,3566063
"9203","525_25","Fruits",1,525,529889,3566063
"9204","525_25","Ground arthropods",9,525,529889,3566063
"9205","525_25","Nectar",1,525,529889,3566063
"9206","525_25","Omnivorous",3,525,529889,3566063
"9207","525_25","Seeds",8,525,529889,3566063
"9208","525_25","Trunk arthropods",2,525,529889,3566063
"9209","525_25","Vertebrates",3,525,529889,3566063
"9210","525_25","Aerial arthropods",3,525,529889,3566063
"9211","525_26","Foliage arthropods",9,525,530401,3566229
"9212","525_26","Fruits",1,525,530401,3566229
"9213","525_26","Ground arthropods",14,525,530401,3566229
"9214","525_26","Aerial arthropods",3,525,530401,3566229
"9215","525_26","Omnivorous",4,525,530401,3566229
"9216","525_26","Seeds",9,525,530401,3566229
"9217","525_26","Trunk arthropods",2,525,530401,3566229
"9218","525_26","Vertebrates",4,525,530401,3566229
"9219","525_26","Nectar",1,525,530401,3566229
"9220","526_01","Aerial arthropods",5,526,509386,3592737
"9221","526_01","Fruits",1,526,509386,3592737
"9222","526_01","Ground arthropods",13,526,509386,3592737
"9223","526_01","Nectar",4,526,509386,3592737
"9224","526_01","Foliage arthropods",12,526,509386,3592737
"9225","526_01","Seeds",11,526,509386,3592737
"9226","526_01","Trunk arthropods",2,526,509386,3592737
"9227","526_01","Vertebrates",7,526,509386,3592737
"9228","526_01","Omnivorous",5,526,509386,3592737
"9229","526_02","Foliage arthropods",15,526,509320,3592409
"9230","526_02","Fruits",1,526,509320,3592409
"9231","526_02","Ground arthropods",15,526,509320,3592409
"9232","526_02","Nectar",4,526,509320,3592409
"9233","526_02","Omnivorous",5,526,509320,3592409
"9234","526_02","Seeds",11,526,509320,3592409
"9235","526_02","Trunk arthropods",3,526,509320,3592409
